DateTime,Auction,Price
2024-08-02T16:45:00Z,DA,80
2024-08-02T17:00:00Z,DA,104.27
2024-08-02T17:15:00Z,DA,104.27
2024-08-02T17:30:00Z,DA,104.27
2024-08-02T17:45:00Z,DA,104.27
2024-08-02T18:00:00Z,DA,117.59
2024-08-02T18:15:00Z,DA,117.59
2024-08-02T18:30:00Z,DA,117.59
2024-08-02T18:45:00Z,DA,117.59
2024-08-02T19:00:00Z,DA,112.77
2024-08-02T19:15:00Z,DA,112.77
2024-08-02T19:30:00Z,DA,112.77
2024-08-02T19:45:00Z,DA,112.77
2024-08-02T20:00:00Z,DA,107.9
2024-08-02T20:15:00Z,DA,107.9
2024-08-02T20:30:00Z,DA,107.9
2024-08-02T20:45:00Z,DA,107.9
2024-08-02T21:00:00Z,DA,98.94
2024-08-02T21:15:00Z,DA,98.94
2024-08-02T21:30:00Z,DA,98.94
2024-08-02T21:45:00Z,DA,98.94
2024-08-02T22:00:00Z,DA,78.01
2024-08-02T22:15:00Z,DA,78.01
2024-08-02T22:30:00Z,DA,78.01
2024-08-02T22:45:00Z,DA,78.01
2024-08-02T23:00:00Z,DA,66.44
2024-08-02T23:15:00Z,DA,66.44
2024-08-02T23:30:00Z,DA,66.44
2024-08-02T23:45:00Z,DA,66.44
2024-08-03T00:00:00Z,DA,62.84
2024-08-03T00:15:00Z,DA,62.84
2024-08-03T00:30:00Z,DA,62.84
2024-08-03T00:45:00Z,DA,62.84
2024-08-03T01:00:00Z,DA,54.98
2024-08-03T01:15:00Z,DA,54.98
2024-08-03T01:30:00Z,DA,54.98
2024-08-03T01:45:00Z,DA,54.98
2024-08-03T02:00:00Z,DA,52.12
2024-08-03T02:15:00Z,DA,52.12
2024-08-03T02:30:00Z,DA,52.12
2024-08-03T02:45:00Z,DA,52.12
2024-08-03T03:00:00Z,DA,58.82
2024-08-03T03:15:00Z,DA,58.82
2024-08-03T03:30:00Z,DA,58.82
2024-08-03T03:45:00Z,DA,58.82
2024-08-03T04:00:00Z,DA,60.38
2024-08-03T04:15:00Z,DA,60.38
2024-08-03T04:30:00Z,DA,60.38
2024-08-03T04:45:00Z,DA,60.38
2024-08-03T05:00:00Z,DA,57.69
2024-08-03T05:15:00Z,DA,57.69
2024-08-03T05:30:00Z,DA,57.69
2024-08-03T05:45:00Z,DA,57.69
2024-08-03T06:00:00Z,DA,53.4
2024-08-03T06:15:00Z,DA,53.4
2024-08-03T06:30:00Z,DA,53.4
2024-08-03T06:45:00Z,DA,53.4
2024-08-03T07:00:00Z,DA,41.69
2024-08-03T07:15:00Z,DA,41.69
2024-08-03T07:30:00Z,DA,41.69
2024-08-03T07:45:00Z,DA,41.69
2024-08-03T08:00:00Z,DA,32.44
2024-08-03T08:15:00Z,DA,32.44
2024-08-03T08:30:00Z,DA,32.44
2024-08-03T08:45:00Z,DA,32.44
2024-08-03T09:00:00Z,DA,20.36
2024-08-03T09:15:00Z,DA,20.36
2024-08-03T09:30:00Z,DA,20.36
2024-08-03T09:45:00Z,DA,20.36
2024-08-03T10:00:00Z,DA,14.66
2024-08-03T10:15:00Z,DA,14.66
2024-08-03T10:30:00Z,DA,14.66
2024-08-03T10:45:00Z,DA,14.66
2024-08-03T11:00:00Z,DA,6.41
2024-08-03T11:15:00Z,DA,6.41
2024-08-03T11:30:00Z,DA,6.41
2024-08-03T11:45:00Z,DA,6.41
2024-08-03T12:00:00Z,DA,4.12
2024-08-03T12:15:00Z,DA,4.12
2024-08-03T12:30:00Z,DA,4.12
2024-08-03T12:45:00Z,DA,4.12
2024-08-03T13:00:00Z,DA,11.92
2024-08-03T13:15:00Z,DA,11.92
2024-08-03T13:30:00Z,DA,11.92
2024-08-03T13:45:00Z,DA,11.92
2024-08-03T14:00:00Z,DA,26.79
2024-08-03T14:15:00Z,DA,26.79
2024-08-03T14:30:00Z,DA,26.79
2024-08-03T14:45:00Z,DA,26.79
2024-08-03T15:00:00Z,DA,40.58
2024-08-03T15:15:00Z,DA,40.58
2024-08-03T15:30:00Z,DA,40.58
2024-08-03T15:45:00Z,DA,40.58
2024-08-03T16:00:00Z,DA,63.32
2024-08-03T16:15:00Z,DA,63.32
2024-08-03T16:30:00Z,DA,63.32
2024-08-03T16:45:00Z,DA,63.32
2024-08-03T17:00:00Z,DA,74.76
2024-08-03T17:15:00Z,DA,74.76
2024-08-03T17:30:00Z,DA,74.76
2024-08-03T17:45:00Z,DA,74.76
2024-08-03T18:00:00Z,DA,80.66
2024-08-03T18:15:00Z,DA,80.66
2024-08-03T18:30:00Z,DA,80.66
2024-08-03T18:45:00Z,DA,80.66
2024-08-03T19:00:00Z,DA,85.03
2024-08-03T19:15:00Z,DA,85.03
2024-08-03T19:30:00Z,DA,85.03
2024-08-03T19:45:00Z,DA,85.03
2024-08-03T20:00:00Z,DA,85.18
2024-08-03T20:15:00Z,DA,85.18
2024-08-03T20:30:00Z,DA,85.18
2024-08-03T20:45:00Z,DA,85.18
2024-08-03T21:00:00Z,DA,74.76
2024-08-03T21:15:00Z,DA,74.76
2024-08-03T21:30:00Z,DA,74.76
2024-08-03T21:45:00Z,DA,74.76
2024-08-03T22:00:00Z,DA,70.56
2024-08-03T22:15:00Z,DA,70.56
2024-08-03T22:30:00Z,DA,70.56
2024-08-03T22:45:00Z,DA,70.56
2024-08-03T23:00:00Z,DA,64.64
2024-08-03T23:15:00Z,DA,64.64
2024-08-03T23:30:00Z,DA,64.64
2024-08-03T23:45:00Z,DA,64.64
2024-08-04T00:00:00Z,DA,60.78
2024-08-04T00:15:00Z,DA,60.78
2024-08-04T00:30:00Z,DA,60.78
2024-08-04T00:45:00Z,DA,60.78
2024-08-04T01:00:00Z,DA,47.1
2024-08-04T01:15:00Z,DA,47.1
2024-08-04T01:30:00Z,DA,47.1
2024-08-04T01:45:00Z,DA,47.1
2024-08-04T02:00:00Z,DA,43.79
2024-08-04T02:15:00Z,DA,43.79
2024-08-04T02:30:00Z,DA,43.79
2024-08-04T02:45:00Z,DA,43.79
2024-08-04T03:00:00Z,DA,44.26
2024-08-04T03:15:00Z,DA,44.26
2024-08-04T03:30:00Z,DA,44.26
2024-08-04T03:45:00Z,DA,44.26
2024-08-04T04:00:00Z,DA,43.16
2024-08-04T04:15:00Z,DA,43.16
2024-08-04T04:30:00Z,DA,43.16
2024-08-04T04:45:00Z,DA,43.16
2024-08-04T05:00:00Z,DA,43.41
2024-08-04T05:15:00Z,DA,43.41
2024-08-04T05:30:00Z,DA,43.41
2024-08-04T05:45:00Z,DA,43.41
2024-08-04T06:00:00Z,DA,51.62
2024-08-04T06:15:00Z,DA,51.62
2024-08-04T06:30:00Z,DA,51.62
2024-08-04T06:45:00Z,DA,51.62
2024-08-04T07:00:00Z,DA,26.09
2024-08-04T07:15:00Z,DA,26.09
2024-08-04T07:30:00Z,DA,26.09
2024-08-04T07:45:00Z,DA,26.09
2024-08-04T08:00:00Z,DA,8.05
2024-08-04T08:15:00Z,DA,8.05
2024-08-04T08:30:00Z,DA,8.05
2024-08-04T08:45:00Z,DA,8.05
2024-08-04T09:00:00Z,DA,2.05
2024-08-04T09:15:00Z,DA,2.05
2024-08-04T09:30:00Z,DA,2.05
2024-08-04T09:45:00Z,DA,2.05
2024-08-04T10:00:00Z,DA,0.06
2024-08-04T10:15:00Z,DA,0.06
2024-08-04T10:30:00Z,DA,0.06
2024-08-04T10:45:00Z,DA,0.06
2024-08-04T11:00:00Z,DA,-0.04
2024-08-04T11:15:00Z,DA,-0.04
2024-08-04T11:30:00Z,DA,-0.04
2024-08-04T11:45:00Z,DA,-0.04
2024-08-04T12:00:00Z,DA,-2.15
2024-08-04T12:15:00Z,DA,-2.15
2024-08-04T12:30:00Z,DA,-2.15
2024-08-04T12:45:00Z,DA,-2.15
2024-08-04T13:00:00Z,DA,-0.01
2024-08-04T13:15:00Z,DA,-0.01
2024-08-04T13:30:00Z,DA,-0.01
2024-08-04T13:45:00Z,DA,-0.01
2024-08-04T14:00:00Z,DA,1.06
2024-08-04T14:15:00Z,DA,1.06
2024-08-04T14:30:00Z,DA,1.06
2024-08-04T14:45:00Z,DA,1.06
2024-08-04T15:00:00Z,DA,22.81
2024-08-04T15:15:00Z,DA,22.81
2024-08-04T15:30:00Z,DA,22.81
2024-08-04T15:45:00Z,DA,22.81
2024-08-04T16:00:00Z,DA,61.79
2024-08-04T16:15:00Z,DA,61.79
2024-08-04T16:30:00Z,DA,61.79
2024-08-04T16:45:00Z,DA,61.79
2024-08-04T17:00:00Z,DA,83.72
2024-08-04T17:15:00Z,DA,83.72
2024-08-04T17:30:00Z,DA,83.72
2024-08-04T17:45:00Z,DA,83.72
2024-08-04T18:00:00Z,DA,99.9
2024-08-04T18:15:00Z,DA,99.9
2024-08-04T18:30:00Z,DA,99.9
2024-08-04T18:45:00Z,DA,99.9
2024-08-04T19:00:00Z,DA,101.38
2024-08-04T19:15:00Z,DA,101.38
2024-08-04T19:30:00Z,DA,101.38
2024-08-04T19:45:00Z,DA,101.38
2024-08-04T20:00:00Z,DA,102.36
2024-08-04T20:15:00Z,DA,102.36
2024-08-04T20:30:00Z,DA,102.36
2024-08-04T20:45:00Z,DA,102.36
2024-08-04T21:00:00Z,DA,87.63
2024-08-04T21:15:00Z,DA,87.63
2024-08-04T21:30:00Z,DA,87.63
2024-08-04T21:45:00Z,DA,87.63
2024-08-04T22:00:00Z,DA,59.7
2024-08-04T22:15:00Z,DA,59.7
2024-08-04T22:30:00Z,DA,59.7
2024-08-04T22:45:00Z,DA,59.7
2024-08-04T23:00:00Z,DA,50.42
2024-08-04T23:15:00Z,DA,50.42
2024-08-04T23:30:00Z,DA,50.42
2024-08-04T23:45:00Z,DA,50.42
2024-08-05T00:00:00Z,DA,51.06
2024-08-05T00:15:00Z,DA,51.06
2024-08-05T00:30:00Z,DA,51.06
2024-08-05T00:45:00Z,DA,51.06
2024-08-05T01:00:00Z,DA,46.45
2024-08-05T01:15:00Z,DA,46.45
2024-08-05T01:30:00Z,DA,46.45
2024-08-05T01:45:00Z,DA,46.45
2024-08-05T02:00:00Z,DA,48.45
2024-08-05T02:15:00Z,DA,48.45
2024-08-05T02:30:00Z,DA,48.45
2024-08-05T02:45:00Z,DA,48.45
2024-08-05T03:00:00Z,DA,54.7
2024-08-05T03:15:00Z,DA,54.7
2024-08-05T03:30:00Z,DA,54.7
2024-08-05T03:45:00Z,DA,54.7
2024-08-05T04:00:00Z,DA,69.99
2024-08-05T04:15:00Z,DA,69.99
2024-08-05T04:30:00Z,DA,69.99
2024-08-05T04:45:00Z,DA,69.99
2024-08-05T05:00:00Z,DA,80.11
2024-08-05T05:15:00Z,DA,80.11
2024-08-05T05:30:00Z,DA,80.11
2024-08-05T05:45:00Z,DA,80.11
2024-08-05T06:00:00Z,DA,78.56
2024-08-05T06:15:00Z,DA,78.56
2024-08-05T06:30:00Z,DA,78.56
2024-08-05T06:45:00Z,DA,78.56
2024-08-05T07:00:00Z,DA,70.12
2024-08-05T07:15:00Z,DA,70.12
2024-08-05T07:30:00Z,DA,70.12
2024-08-05T07:45:00Z,DA,70.12
2024-08-05T08:00:00Z,DA,45.78
2024-08-05T08:15:00Z,DA,45.78
2024-08-05T08:30:00Z,DA,45.78
2024-08-05T08:45:00Z,DA,45.78
2024-08-05T09:00:00Z,DA,27.18
2024-08-05T09:15:00Z,DA,27.18
2024-08-05T09:30:00Z,DA,27.18
2024-08-05T09:45:00Z,DA,27.18
2024-08-05T10:00:00Z,DA,30.4
2024-08-05T10:15:00Z,DA,30.4
2024-08-05T10:30:00Z,DA,30.4
2024-08-05T10:45:00Z,DA,30.4
2024-08-05T11:00:00Z,DA,8.26
2024-08-05T11:15:00Z,DA,8.26
2024-08-05T11:30:00Z,DA,8.26
2024-08-05T11:45:00Z,DA,8.26
2024-08-05T12:00:00Z,DA,3.31
2024-08-05T12:15:00Z,DA,3.31
2024-08-05T12:30:00Z,DA,3.31
2024-08-05T12:45:00Z,DA,3.31
2024-08-05T13:00:00Z,DA,9.97
2024-08-05T13:15:00Z,DA,9.97
2024-08-05T13:30:00Z,DA,9.97
2024-08-05T13:45:00Z,DA,9.97
2024-08-05T14:00:00Z,DA,27.18
2024-08-05T14:15:00Z,DA,27.18
2024-08-05T14:30:00Z,DA,27.18
2024-08-05T14:45:00Z,DA,27.18
2024-08-05T15:00:00Z,DA,60.36
2024-08-05T15:15:00Z,DA,60.36
2024-08-05T15:30:00Z,DA,60.36
2024-08-05T15:45:00Z,DA,60.36
2024-08-05T16:00:00Z,DA,94.75
2024-08-05T16:15:00Z,DA,94.75
2024-08-05T16:30:00Z,DA,94.75
2024-08-05T16:45:00Z,DA,94.75
2024-08-05T17:00:00Z,DA,127.87
2024-08-05T17:15:00Z,DA,127.87
2024-08-05T17:30:00Z,DA,127.87
2024-08-05T17:45:00Z,DA,127.87
2024-08-05T18:00:00Z,DA,171.91
2024-08-05T18:15:00Z,DA,171.91
2024-08-05T18:30:00Z,DA,171.91
2024-08-05T18:45:00Z,DA,171.91
2024-08-05T19:00:00Z,DA,136.76
2024-08-05T19:15:00Z,DA,136.76
2024-08-05T19:30:00Z,DA,136.76
2024-08-05T19:45:00Z,DA,136.76
2024-08-05T20:00:00Z,DA,111.88
2024-08-05T20:15:00Z,DA,111.88
2024-08-05T20:30:00Z,DA,111.88
2024-08-05T20:45:00Z,DA,111.88
2024-08-05T21:00:00Z,DA,99.04
2024-08-05T21:15:00Z,DA,99.04
2024-08-05T21:30:00Z,DA,99.04
2024-08-05T21:45:00Z,DA,99.04
2024-08-05T22:00:00Z,DA,78.78
2024-08-05T22:15:00Z,DA,78.78
2024-08-05T22:30:00Z,DA,78.78
2024-08-05T22:45:00Z,DA,78.78
2024-08-05T23:00:00Z,DA,65.9
2024-08-05T23:15:00Z,DA,65.9
2024-08-05T23:30:00Z,DA,65.9
2024-08-05T23:45:00Z,DA,65.9
2024-08-06T00:00:00Z,DA,60.46
2024-08-06T00:15:00Z,DA,60.46
2024-08-06T00:30:00Z,DA,60.46
2024-08-06T00:45:00Z,DA,60.46
2024-08-06T01:00:00Z,DA,54.17
2024-08-06T01:15:00Z,DA,54.17
2024-08-06T01:30:00Z,DA,54.17
2024-08-06T01:45:00Z,DA,54.17
2024-08-06T02:00:00Z,DA,53.71
2024-08-06T02:15:00Z,DA,53.71
2024-08-06T02:30:00Z,DA,53.71
2024-08-06T02:45:00Z,DA,53.71
2024-08-06T03:00:00Z,DA,63.47
2024-08-06T03:15:00Z,DA,63.47
2024-08-06T03:30:00Z,DA,63.47
2024-08-06T03:45:00Z,DA,63.47
2024-08-06T04:00:00Z,DA,74.53
2024-08-06T04:15:00Z,DA,74.53
2024-08-06T04:30:00Z,DA,74.53
2024-08-06T04:45:00Z,DA,74.53
2024-08-06T05:00:00Z,DA,90.84
2024-08-06T05:15:00Z,DA,90.84
2024-08-06T05:30:00Z,DA,90.84
2024-08-06T05:45:00Z,DA,90.84
2024-08-06T06:00:00Z,DA,76.27
2024-08-06T06:15:00Z,DA,76.27
2024-08-06T06:30:00Z,DA,76.27
2024-08-06T06:45:00Z,DA,76.27
2024-08-06T07:00:00Z,DA,65.25
2024-08-06T07:15:00Z,DA,65.25
2024-08-06T07:30:00Z,DA,65.25
2024-08-06T07:45:00Z,DA,65.25
2024-08-06T08:00:00Z,DA,36.06
2024-08-06T08:15:00Z,DA,36.06
2024-08-06T08:30:00Z,DA,36.06
2024-08-06T08:45:00Z,DA,36.06
2024-08-06T09:00:00Z,DA,21.22
2024-08-06T09:15:00Z,DA,21.22
2024-08-06T09:30:00Z,DA,21.22
2024-08-06T09:45:00Z,DA,21.22
2024-08-06T10:00:00Z,DA,15.88
2024-08-06T10:15:00Z,DA,15.88
2024-08-06T10:30:00Z,DA,15.88
2024-08-06T10:45:00Z,DA,15.88
2024-08-06T11:00:00Z,DA,3
2024-08-06T11:15:00Z,DA,3
2024-08-06T11:30:00Z,DA,3
2024-08-06T11:45:00Z,DA,3
2024-08-06T12:00:00Z,DA,4.84
2024-08-06T12:15:00Z,DA,4.84
2024-08-06T12:30:00Z,DA,4.84
2024-08-06T12:45:00Z,DA,4.84
2024-08-06T13:00:00Z,DA,19.3
2024-08-06T13:15:00Z,DA,19.3
2024-08-06T13:30:00Z,DA,19.3
2024-08-06T13:45:00Z,DA,19.3
2024-08-06T14:00:00Z,DA,27.8
2024-08-06T14:15:00Z,DA,27.8
2024-08-06T14:30:00Z,DA,27.8
2024-08-06T14:45:00Z,DA,27.8
2024-08-06T15:00:00Z,DA,65.38
2024-08-06T15:15:00Z,DA,65.38
2024-08-06T15:30:00Z,DA,65.38
2024-08-06T15:45:00Z,DA,65.38
2024-08-06T16:00:00Z,DA,84.83
2024-08-06T16:15:00Z,DA,84.83
2024-08-06T16:30:00Z,DA,84.83
2024-08-06T16:45:00Z,DA,84.83
2024-08-06T17:00:00Z,DA,127.2
2024-08-06T17:15:00Z,DA,127.2
2024-08-06T17:30:00Z,DA,127.2
2024-08-06T17:45:00Z,DA,127.2
2024-08-06T18:00:00Z,DA,166.76
2024-08-06T18:15:00Z,DA,166.76
2024-08-06T18:30:00Z,DA,166.76
2024-08-06T18:45:00Z,DA,166.76
2024-08-06T19:00:00Z,DA,133.11
2024-08-06T19:15:00Z,DA,133.11
2024-08-06T19:30:00Z,DA,133.11
2024-08-06T19:45:00Z,DA,133.11
2024-08-06T20:00:00Z,DA,105.72
2024-08-06T20:15:00Z,DA,105.72
2024-08-06T20:30:00Z,DA,105.72
2024-08-06T20:45:00Z,DA,105.72
2024-08-06T21:00:00Z,DA,90.02
2024-08-06T21:15:00Z,DA,90.02
2024-08-06T21:30:00Z,DA,90.02
2024-08-06T21:45:00Z,DA,90.02
2024-08-06T22:00:00Z,DA,74.02
2024-08-06T22:15:00Z,DA,74.02
2024-08-06T22:30:00Z,DA,74.02
2024-08-06T22:45:00Z,DA,74.02
2024-08-06T23:00:00Z,DA,64.11
2024-08-06T23:15:00Z,DA,64.11
2024-08-06T23:30:00Z,DA,64.11
2024-08-06T23:45:00Z,DA,64.11
2024-08-07T00:00:00Z,DA,60.01
2024-08-07T00:15:00Z,DA,60.01
2024-08-07T00:30:00Z,DA,60.01
2024-08-07T00:45:00Z,DA,60.01
2024-08-07T01:00:00Z,DA,56.56
2024-08-07T01:15:00Z,DA,56.56
2024-08-07T01:30:00Z,DA,56.56
2024-08-07T01:45:00Z,DA,56.56
2024-08-07T02:00:00Z,DA,58.98
2024-08-07T02:15:00Z,DA,58.98
2024-08-07T02:30:00Z,DA,58.98
2024-08-07T02:45:00Z,DA,58.98
2024-08-07T03:00:00Z,DA,69.5
2024-08-07T03:15:00Z,DA,69.5
2024-08-07T03:30:00Z,DA,69.5
2024-08-07T03:45:00Z,DA,69.5
2024-08-07T04:00:00Z,DA,85
2024-08-07T04:15:00Z,DA,85
2024-08-07T04:30:00Z,DA,85
2024-08-07T04:45:00Z,DA,85
2024-08-07T05:00:00Z,DA,89.35
2024-08-07T05:15:00Z,DA,89.35
2024-08-07T05:30:00Z,DA,89.35
2024-08-07T05:45:00Z,DA,89.35
2024-08-07T06:00:00Z,DA,83.16
2024-08-07T06:15:00Z,DA,83.16
2024-08-07T06:30:00Z,DA,83.16
2024-08-07T06:45:00Z,DA,83.16
2024-08-07T07:00:00Z,DA,69.06
2024-08-07T07:15:00Z,DA,69.06
2024-08-07T07:30:00Z,DA,69.06
2024-08-07T07:45:00Z,DA,69.06
2024-08-07T08:00:00Z,DA,58.17
2024-08-07T08:15:00Z,DA,58.17
2024-08-07T08:30:00Z,DA,58.17
2024-08-07T08:45:00Z,DA,58.17
2024-08-07T09:00:00Z,DA,43.41
2024-08-07T09:15:00Z,DA,43.41
2024-08-07T09:30:00Z,DA,43.41
2024-08-07T09:45:00Z,DA,43.41
2024-08-07T10:00:00Z,DA,26.84
2024-08-07T10:15:00Z,DA,26.84
2024-08-07T10:30:00Z,DA,26.84
2024-08-07T10:45:00Z,DA,26.84
2024-08-07T11:00:00Z,DA,12.32
2024-08-07T11:15:00Z,DA,12.32
2024-08-07T11:30:00Z,DA,12.32
2024-08-07T11:45:00Z,DA,12.32
2024-08-07T12:00:00Z,DA,8.25
2024-08-07T12:15:00Z,DA,8.25
2024-08-07T12:30:00Z,DA,8.25
2024-08-07T12:45:00Z,DA,8.25
2024-08-07T13:00:00Z,DA,9.89
2024-08-07T13:15:00Z,DA,9.89
2024-08-07T13:30:00Z,DA,9.89
2024-08-07T13:45:00Z,DA,9.89
2024-08-07T14:00:00Z,DA,-6.2
2024-08-07T14:15:00Z,DA,-6.2
2024-08-07T14:30:00Z,DA,-6.2
2024-08-07T14:45:00Z,DA,-6.2
2024-08-07T15:00:00Z,DA,25.03
2024-08-07T15:15:00Z,DA,25.03
2024-08-07T15:30:00Z,DA,25.03
2024-08-07T15:45:00Z,DA,25.03
2024-08-07T16:00:00Z,DA,78.65
2024-08-07T16:15:00Z,DA,78.65
2024-08-07T16:30:00Z,DA,78.65
2024-08-07T16:45:00Z,DA,78.65
2024-08-07T17:00:00Z,DA,90.72
2024-08-07T17:15:00Z,DA,90.72
2024-08-07T17:30:00Z,DA,90.72
2024-08-07T17:45:00Z,DA,90.72
2024-08-07T18:00:00Z,DA,108.33
2024-08-07T18:15:00Z,DA,108.33
2024-08-07T18:30:00Z,DA,108.33
2024-08-07T18:45:00Z,DA,108.33
2024-08-07T19:00:00Z,DA,104.43
2024-08-07T19:15:00Z,DA,104.43
2024-08-07T19:30:00Z,DA,104.43
2024-08-07T19:45:00Z,DA,104.43
2024-08-07T20:00:00Z,DA,94.86
2024-08-07T20:15:00Z,DA,94.86
2024-08-07T20:30:00Z,DA,94.86
2024-08-07T20:45:00Z,DA,94.86
2024-08-07T21:00:00Z,DA,87.66
2024-08-07T21:15:00Z,DA,87.66
2024-08-07T21:30:00Z,DA,87.66
2024-08-07T21:45:00Z,DA,87.66
2024-08-07T22:00:00Z,DA,75.41
2024-08-07T22:15:00Z,DA,75.41
2024-08-07T22:30:00Z,DA,75.41
2024-08-07T22:45:00Z,DA,75.41
2024-08-07T23:00:00Z,DA,67.35
2024-08-07T23:15:00Z,DA,67.35
2024-08-07T23:30:00Z,DA,67.35
2024-08-07T23:45:00Z,DA,67.35
2024-08-08T00:00:00Z,DA,62.5
2024-08-08T00:15:00Z,DA,62.5
2024-08-08T00:30:00Z,DA,62.5
2024-08-08T00:45:00Z,DA,62.5
2024-08-08T01:00:00Z,DA,59.07
2024-08-08T01:15:00Z,DA,59.07
2024-08-08T01:30:00Z,DA,59.07
2024-08-08T01:45:00Z,DA,59.07
2024-08-08T02:00:00Z,DA,59.7
2024-08-08T02:15:00Z,DA,59.7
2024-08-08T02:30:00Z,DA,59.7
2024-08-08T02:45:00Z,DA,59.7
2024-08-08T03:00:00Z,DA,67.69
2024-08-08T03:15:00Z,DA,67.69
2024-08-08T03:30:00Z,DA,67.69
2024-08-08T03:45:00Z,DA,67.69
2024-08-08T04:00:00Z,DA,77.43
2024-08-08T04:15:00Z,DA,77.43
2024-08-08T04:30:00Z,DA,77.43
2024-08-08T04:45:00Z,DA,77.43
2024-08-08T05:00:00Z,DA,92.95
2024-08-08T05:15:00Z,DA,92.95
2024-08-08T05:30:00Z,DA,92.95
2024-08-08T05:45:00Z,DA,92.95
2024-08-08T06:00:00Z,DA,91.17
2024-08-08T06:15:00Z,DA,91.17
2024-08-08T06:30:00Z,DA,91.17
2024-08-08T06:45:00Z,DA,91.17
2024-08-08T07:00:00Z,DA,82.39
2024-08-08T07:15:00Z,DA,82.39
2024-08-08T07:30:00Z,DA,82.39
2024-08-08T07:45:00Z,DA,82.39
2024-08-08T08:00:00Z,DA,61.12
2024-08-08T08:15:00Z,DA,61.12
2024-08-08T08:30:00Z,DA,61.12
2024-08-08T08:45:00Z,DA,61.12
2024-08-08T09:00:00Z,DA,49.69
2024-08-08T09:15:00Z,DA,49.69
2024-08-08T09:30:00Z,DA,49.69
2024-08-08T09:45:00Z,DA,49.69
2024-08-08T10:00:00Z,DA,37.56
2024-08-08T10:15:00Z,DA,37.56
2024-08-08T10:30:00Z,DA,37.56
2024-08-08T10:45:00Z,DA,37.56
2024-08-08T11:00:00Z,DA,24.3
2024-08-08T11:15:00Z,DA,24.3
2024-08-08T11:30:00Z,DA,24.3
2024-08-08T11:45:00Z,DA,24.3
2024-08-08T12:00:00Z,DA,17.42
2024-08-08T12:15:00Z,DA,17.42
2024-08-08T12:30:00Z,DA,17.42
2024-08-08T12:45:00Z,DA,17.42
2024-08-08T13:00:00Z,DA,22.13
2024-08-08T13:15:00Z,DA,22.13
2024-08-08T13:30:00Z,DA,22.13
2024-08-08T13:45:00Z,DA,22.13
2024-08-08T14:00:00Z,DA,40.59
2024-08-08T14:15:00Z,DA,40.59
2024-08-08T14:30:00Z,DA,40.59
2024-08-08T14:45:00Z,DA,40.59
2024-08-08T15:00:00Z,DA,58.52
2024-08-08T15:15:00Z,DA,58.52
2024-08-08T15:30:00Z,DA,58.52
2024-08-08T15:45:00Z,DA,58.52
2024-08-08T16:00:00Z,DA,81.95
2024-08-08T16:15:00Z,DA,81.95
2024-08-08T16:30:00Z,DA,81.95
2024-08-08T16:45:00Z,DA,81.95
2024-08-08T17:00:00Z,DA,91.91
2024-08-08T17:15:00Z,DA,91.91
2024-08-08T17:30:00Z,DA,91.91
2024-08-08T17:45:00Z,DA,91.91
2024-08-08T18:00:00Z,DA,119.25
2024-08-08T18:15:00Z,DA,119.25
2024-08-08T18:30:00Z,DA,119.25
2024-08-08T18:45:00Z,DA,119.25
2024-08-08T19:00:00Z,DA,97.43
2024-08-08T19:15:00Z,DA,97.43
2024-08-08T19:30:00Z,DA,97.43
2024-08-08T19:45:00Z,DA,97.43
2024-08-08T20:00:00Z,DA,80.94
2024-08-08T20:15:00Z,DA,80.94
2024-08-08T20:30:00Z,DA,80.94
2024-08-08T20:45:00Z,DA,80.94
2024-08-08T21:00:00Z,DA,74.78
2024-08-08T21:15:00Z,DA,74.78
2024-08-08T21:30:00Z,DA,74.78
2024-08-08T21:45:00Z,DA,74.78
2024-08-08T22:00:00Z,DA,63.27
2024-08-08T22:15:00Z,DA,63.27
2024-08-08T22:30:00Z,DA,63.27
2024-08-08T22:45:00Z,DA,63.27
2024-08-08T23:00:00Z,DA,42.6
2024-08-08T23:15:00Z,DA,42.6
2024-08-08T23:30:00Z,DA,42.6
2024-08-08T23:45:00Z,DA,42.6
2024-08-09T00:00:00Z,DA,22.62
2024-08-09T00:15:00Z,DA,22.62
2024-08-09T00:30:00Z,DA,22.62
2024-08-09T00:45:00Z,DA,22.62
2024-08-09T01:00:00Z,DA,26.4
2024-08-09T01:15:00Z,DA,26.4
2024-08-09T01:30:00Z,DA,26.4
2024-08-09T01:45:00Z,DA,26.4
2024-08-09T02:00:00Z,DA,30.98
2024-08-09T02:15:00Z,DA,30.98
2024-08-09T02:30:00Z,DA,30.98
2024-08-09T02:45:00Z,DA,30.98
2024-08-09T03:00:00Z,DA,25.34
2024-08-09T03:15:00Z,DA,25.34
2024-08-09T03:30:00Z,DA,25.34
2024-08-09T03:45:00Z,DA,25.34
2024-08-09T04:00:00Z,DA,48.04
2024-08-09T04:15:00Z,DA,48.04
2024-08-09T04:30:00Z,DA,48.04
2024-08-09T04:45:00Z,DA,48.04
2024-08-09T05:00:00Z,DA,51
2024-08-09T05:15:00Z,DA,51
2024-08-09T05:30:00Z,DA,51
2024-08-09T05:45:00Z,DA,51
2024-08-09T06:00:00Z,DA,45.89
2024-08-09T06:15:00Z,DA,45.89
2024-08-09T06:30:00Z,DA,45.89
2024-08-09T06:45:00Z,DA,45.89
2024-08-09T07:00:00Z,DA,29.17
2024-08-09T07:15:00Z,DA,29.17
2024-08-09T07:30:00Z,DA,29.17
