DateTime,resolutioncode,region,measured,mostrecentforecast,mostrecentconfidence10,mostrecentconfidence90,dayahead11hforecast,dayahead11hconfidence10,dayahead11hconfidence90,dayaheadforecast,dayaheadconfidence10,dayaheadconfidence90,weekaheadforecast,weekaheadconfidence10,weekaheadconfidence90,monitoredcapacity,loadfactor
2024-09-20T07:00:00Z,PT15M,Belgium,1615.739,1768.333,1406.338,2006.097,1788.685,1507.775,2100.353,1800.331,1564.732,2068.2,1395.621,1034.843,1876.416,10297.508,15.691
2024-09-20T06:45:00Z,PT15M,Belgium,1219.005,1368.831,1100.98,1572.888,1378.055,1161.267,1631.687,1387.164,1196.333,1601.939,1070.271,806.56,1464.488,10297.508,11.838
2024-09-20T06:30:00Z,PT15M,Belgium,875.621,971.446,794.906,1117.188,994.905,838.659,1168.86,1001.375,858.404,1148.013,772.854,590.678,1080.337,10297.508,8.503
2024-09-20T06:15:00Z,PT15M,Belgium,595.907,624.744,527.29,716.808,656.871,556.963,752.415,660.822,568.873,744.915,508.584,398.715,734.162,10297.508,5.787
2024-09-20T06:00:00Z,PT15M,Belgium,352.081,347.69,309.919,403.188,371.873,329.005,417.632,373.689,333.745,415.899,298.966,242.226,424.162,10297.508,3.419
2024-09-20T05:45:00Z,PT15M,Belgium,152.19,163.6,142.291,188.735,169.008,153.157,191.902,169.698,152.741,190.989,146.349,119.748,190.165,10297.508,1.478
2024-09-20T05:30:00Z,PT15M,Belgium,18.237,47.648,39.071,55.517,49.227,42.841,56.108,49.391,42.085,55.912,43.725,33.89,54.949,10297.508,0.177
2024-09-20T05:15:00Z,PT15M,Belgium,0,2.358,1.869,2.919,2.425,1.917,2.921,2.435,1.881,2.918,2.063,1.498,3.032,10297.508,0
2024-09-20T05:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T04:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T04:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T04:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T04:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T03:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T03:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T03:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T03:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T02:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T02:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T02:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T02:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T01:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T01:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T01:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T01:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T00:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T00:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T00:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-20T00:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T23:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T23:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T23:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T23:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T22:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T22:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T22:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T22:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T21:45:00Z,PT15M,Belgium,NA,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,NA
2024-09-19T21:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T21:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T21:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T20:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T20:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T20:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T20:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T19:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T19:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T19:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T19:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T18:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T18:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T18:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T18:00:00Z,PT15M,Belgium,0.245,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0.002
2024-09-19T17:45:00Z,PT15M,Belgium,1.444,0.564,0.441,0.635,0.506,0.401,0.575,0.51,0.401,0.576,0.617,0.249,0.742,10297.508,0.014
2024-09-19T17:30:00Z,PT15M,Belgium,25.64,32.338,25.608,36.653,29.29,24.15,33.788,29.139,24.009,33.734,36.769,15.669,43.285,10297.508,0.249
2024-09-19T17:15:00Z,PT15M,Belgium,114.446,118.669,97.207,133.511,108.603,93.322,124.291,107.921,92.811,123.607,133.523,58.596,165.526,10297.508,1.111
2024-09-19T17:00:00Z,PT15M,Belgium,284.867,286.427,234.032,318.895,265.75,230.185,304.24,263.507,226.139,304.935,291.623,122.535,413.894,10297.508,2.766
2024-09-19T16:45:00Z,PT15M,Belgium,540.477,555.812,426.858,647.136,511.809,428.445,599.17,507.441,411.494,601.699,531.791,204.053,749.988,10297.508,5.249
2024-09-19T16:30:00Z,PT15M,Belgium,841.295,875.145,655.962,1015.315,820.531,673.836,954.342,813.357,639.916,955.769,851.084,299.334,1101.613,10297.508,8.17
2024-09-19T16:15:00Z,PT15M,Belgium,1149.835,1228.861,919.943,1418.018,1180.535,960.103,1371.736,1172.356,907.169,1371.748,1222.961,405.319,1467.982,10297.508,11.166
2024-09-19T16:00:00Z,PT15M,Belgium,1445.255,1590.141,1178.744,1819.425,1569.953,1284.392,1815.834,1564.489,1219.914,1815.629,1645.946,513.47,1846.754,10297.508,14.035
2024-09-19T15:45:00Z,PT15M,Belgium,1767.664,1995.892,1483.465,2284.154,1960.529,1616.882,2257.571,1963.063,1564.031,2258.352,2104.421,616.894,2281.398,10297.508,17.166
2024-09-19T15:30:00Z,PT15M,Belgium,2130.405,2353.965,1742.924,2700.151,2344.426,1926.618,2693.38,2359.939,1921.568,2696.84,2573.323,715.214,2755.734,10297.508,20.689
2024-09-19T15:15:00Z,PT15M,Belgium,2562.094,2707.258,2046.756,3105.074,2746.51,2266.56,3143.284,2778.206,2301.748,3158.912,3051.896,807.994,3223.618,10297.508,24.881
2024-09-19T15:00:00Z,PT15M,Belgium,3026.293,3052.088,2312.874,3501.121,3172.444,2635.281,3632.517,3225.308,2696.023,3655.275,3523.665,893.921,3675.606,10297.508,29.389
2024-09-19T14:45:00Z,PT15M,Belgium,3452.83,3633.591,2717.224,4163.914,3605.718,2971.085,4142.736,3684.448,3082.61,4159.282,3960.913,975.25,4099.883,10297.508,33.531
2024-09-19T14:30:00Z,PT15M,Belgium,3837.172,3988.288,2910.149,4571.228,4011.017,3262.493,4620.175,4116.25,3442.437,4612.197,4355.158,1048.235,4491.011,10297.508,37.263
2024-09-19T14:15:00Z,PT15M,Belgium,4204.754,4327.279,3258.553,4913.179,4395.685,3601.572,5030.998,4510.706,3814.726,4994.048,4702.062,1112.104,4840.047,10297.508,40.833
2024-09-19T14:00:00Z,PT15M,Belgium,4542.651,4649.903,3718.675,5202.894,4761.383,4016.493,5401.272,4866.373,4213.774,5333.622,5007.754,1174.709,5153.489,10297.508,44.114
2024-09-19T13:45:00Z,PT15M,Belgium,4862.334,4929.934,4120.944,5446.335,5071.439,4375.016,5730.258,5166.317,4555.536,5628.099,5269.559,1238.609,5428.216,10297.508,47.219
2024-09-19T13:30:00Z,PT15M,Belgium,5185.571,5168.366,4408.539,5669.521,5331.745,4635.98,6038.552,5422.723,4833.393,5906.412,5495.643,1300.581,5684.142,10297.508,50.358
2024-09-19T13:15:00Z,PT15M,Belgium,5473.639,5392.987,4695.032,5887.123,5580.624,4915.263,6322.689,5665.115,5107.14,6171.748,5686.285,1386.583,5912.032,10297.508,53.155
2024-09-19T13:00:00Z,PT15M,Belgium,5729.884,5612.478,5037.105,6102.846,5826.431,5254.083,6552.99,5896.477,5388.165,6426.838,5849.073,1490.926,6104.417,10297.508,55.643
2024-09-19T12:45:00Z,PT15M,Belgium,5938.647,5766.209,5177.082,6278.65,6039.703,5520.643,6717.749,6097.238,5628.63,6637.862,5973.213,1589.399,6261.103,10297.508,57.671
2024-09-19T12:30:00Z,PT15M,Belgium,6106.266,5920.266,5365.002,6419.186,6216.241,5704.381,6837.539,6266.478,5816.302,6803.956,6068.531,1679.842,6391.613,10297.508,59.298
2024-09-19T12:15:00Z,PT15M,Belgium,6236.127,6036.117,5520,6533.724,6358.067,5866.83,6934.475,6403.668,5983.087,6934.221,6127.588,1767.601,6457.209,10297.508,60.56
2024-09-19T12:00:00Z,PT15M,Belgium,6353.268,6115.664,5670.896,6638.745,6467.121,6021.04,7030.06,6509.526,6130.184,7048.823,6148.825,1851.93,6467.286,10297.508,61.697
2024-09-19T11:45:00Z,PT15M,Belgium,6437.439,6209.644,5719.173,6673.475,6544.672,6110.432,7114.777,6585.372,6225.598,7143.884,6143.654,1932.839,6469.127,10297.508,62.515
2024-09-19T11:30:00Z,PT15M,Belgium,6461.327,6229.19,5753.69,6733.228,6588.375,6135.129,7189.525,6630.515,6272.002,7225.396,6116.195,2017.26,6471.831,10297.508,62.747
2024-09-19T11:15:00Z,PT15M,Belgium,6464.114,6203.726,5741.32,6777.688,6598.05,6133.42,7255.796,6639.404,6278.785,7284.568,6072.627,2090.294,6441.582,10297.508,62.774
2024-09-19T11:00:00Z,PT15M,Belgium,6411.037,6132.117,5681.423,6793.058,6574.683,6125.348,7301.684,6609.472,6246.868,7316.506,6011.804,2175.489,6367.494,10297.508,62.258
2024-09-19T10:45:00Z,PT15M,Belgium,6310.49,6030.34,5576.557,6773.579,6514.975,6057.323,7323.162,6544.78,6166.872,7317.635,5923.33,2246.764,6282.217,10297.508,61.282
2024-09-19T10:30:00Z,PT15M,Belgium,6191.324,5886.797,5419.383,6714.243,6423.275,5940.599,7309.847,6450.213,6047.543,7280.549,5806.979,2305.026,6170.959,10297.508,60.124
2024-09-19T10:15:00Z,PT15M,Belgium,6002.584,5698.078,5233.687,6641.593,6302.77,5801.55,7289.382,6324.752,5899.878,7232.292,5657.074,2359.502,6006.112,10297.508,58.292
2024-09-19T10:00:00Z,PT15M,Belgium,5782.724,5439.622,5004.868,6299.091,6131.506,5646.462,7010.817,6144.4,5715.325,6931.995,5463.819,2368.21,5764.231,10297.508,56.157
2024-09-19T09:45:00Z,PT15M,Belgium,5545.969,5561.953,5096.605,6350.52,5932.486,5456.01,6800.643,5935.567,5477.693,6675.485,5247.113,2358.245,5529.389,10297.508,53.857
2024-09-19T09:30:00Z,PT15M,Belgium,5300.226,5282.101,4817.064,6034.174,5701.17,5240.611,6570.439,5695.32,5223.499,6401.523,5001.373,2313.241,5277.167,10297.508,51.471
2024-09-19T09:15:00Z,PT15M,Belgium,5032.258,4990.812,4533.047,5708.068,5441.656,5020.958,6316.882,5429.577,4958.096,6094.45,4736.834,2268.269,5019.806,10297.508,48.869
2024-09-19T09:00:00Z,PT15M,Belgium,4746.699,4688.217,4230.622,5377.078,5164.497,4778.071,6033.606,5148.226,4663.512,5753.064,4457.494,2230.694,4771.702,10297.508,46.096
2024-09-19T08:45:00Z,PT15M,Belgium,4380.543,4724.999,4180.978,5494.853,4852.103,4462.122,5647.466,4790.274,4283.166,5304.225,4155.313,2157.545,4510.568,10297.508,42.54
2024-09-19T08:30:00Z,PT15M,Belgium,3986.876,4333.863,3795.987,5119.831,4495,4071.92,5258.526,4373.454,3835.356,4862.674,3839.538,2050.269,4294.684,10297.508,38.717
2024-09-19T08:15:00Z,PT15M,Belgium,3575.094,3875.211,3375.297,4660.779,4086.228,3654.609,4857.475,3841.528,3309.572,4314.139,3509.629,1927.114,4052.825,10297.508,34.718
2024-09-19T08:00:00Z,PT15M,Belgium,3194.192,3386.236,2948.258,4066.072,3630.988,3225.85,4336.698,3253.59,2751.969,3667.697,3158.454,1784.068,3767.673,10297.508,31.019
2024-09-19T07:45:00Z,PT15M,Belgium,2811.01,2748.983,2383.05,3335.639,3147.058,2798.705,3703.251,2604.224,2150.901,2963.937,2782.929,1609.152,3428.445,10297.508,27.298
2024-09-19T07:30:00Z,PT15M,Belgium,2426.737,2295.145,1984.089,2775.8,2676.047,2390.943,3066.961,2106.576,1699.209,2411.701,2388.784,1415.645,3037.232,10297.508,23.566
2024-09-19T07:15:00Z,PT15M,Belgium,2019.971,1906.252,1623.02,2292.729,2243.275,2003.814,2508.907,1703.594,1337.666,1947.683,1978.018,1196.362,2562.761,10297.508,19.616
2024-09-19T07:00:00Z,PT15M,Belgium,1600.43,1563.836,1306.79,1892.153,1831.038,1628.208,2066.86,1387.349,1082.078,1593.646,1575.989,973.947,2070.595,10297.508,15.542
2024-09-19T06:45:00Z,PT15M,Belgium,1217.787,1174.311,984.213,1448.505,1414.69,1246.734,1644.497,1085.24,849.417,1251.746,1207.649,765.337,1613.79,10297.508,11.826
2024-09-19T06:30:00Z,PT15M,Belgium,885.639,846.078,725.707,1034.812,1025.219,895.249,1198.301,800.755,629.155,922.396,870.051,569.3,1166.914,10297.508,8.601
2024-09-19T06:15:00Z,PT15M,Belgium,609.629,554.23,490.326,667.553,681.691,596.301,776.61,543.384,430.744,627.869,569.088,384.514,777.707,10297.508,5.92
2024-09-19T06:00:00Z,PT15M,Belgium,366.718,313.247,277.555,382.762,390.736,353.77,434.933,311.017,254.997,352.324,332.069,229.929,458.747,10297.508,3.561
2024-09-19T05:45:00Z,PT15M,Belgium,177.819,150.801,119.634,181.191,182.936,165.99,205.319,141.986,119.284,162.675,165.049,113.316,206.467,10297.508,1.727
2024-09-19T05:30:00Z,PT15M,Belgium,26.209,42.346,32.078,51.821,57.025,49.567,64.21,34.577,26.019,41.514,52.729,34.335,62.209,10297.508,0.255
2024-09-19T05:15:00Z,PT15M,Belgium,0,2.905,1.95,4.146,4.464,3.746,5.437,1.948,0.79,2.97,3.909,2.159,4.634,10297.508,0
2024-09-19T05:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T04:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T04:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T04:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T04:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T03:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T03:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T03:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T03:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T02:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T02:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T02:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T02:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T01:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T01:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T01:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T01:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T00:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T00:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T00:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-19T00:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T23:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T23:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T23:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T23:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T22:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T22:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T22:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T22:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T21:45:00Z,PT15M,Belgium,NA,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,NA
2024-09-18T21:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T21:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T21:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T20:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T20:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T20:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T20:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T19:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T19:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T19:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T19:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T18:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T18:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T18:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0
2024-09-18T18:00:00Z,PT15M,Belgium,0.18,0,0,0,0,0,0,0,0,0,0,0,0,10297.508,0.002
2024-09-18T17:45:00Z,PT15M,Belgium,1.601,2.08,1.606,2.351,1.854,1.465,2.171,1.892,1.157,2.157,2.11,1.305,2.764,10297.508,0.016
2024-09-18T17:30:00Z,PT15M,Belgium,26.503,40.479,32.045,45.584,36.64,29.785,42.591,37.132,27.695,42.274,44.413,33.419,55.165,10297.508,0.257
2024-09-18T17:15:00Z,PT15M,Belgium,126.492,135.547,111.671,151.075,123.844,104.599,142.316,125.869,96.904,141.095,145.897,117.66,186.911,10297.508,1.228
2024-09-18T17:00:00Z,PT15M,Belgium,315.399,315.276,260.68,345.335,293.52,242.094,330.021,299.746,220.908,329.129,300.767,250.144,423.263,10297.508,3.063
2024-09-18T16:45:00Z,PT15M,Belgium,586.072,596.108,472.063,680.165,552.591,433.407,632.396,566.761,410.309,643.765,529.275,442.334,736.689,10297.508,5.691
2024-09-18T16:30:00Z,PT15M,Belgium,913.95,927.422,726.002,1044.337,875.585,667.531,996.076,900.981,635.274,1011.038,829.84,685.574,1065.835,10297.508,8.875
2024-09-18T16:15:00Z,PT15M,Belgium,1245.41,1296.496,1017.761,1436.822,1254.27,932.529,1434.342,1293.246,904.545,1459.656,1174.249,955.162,1430.573,10297.508,12.094
2024-09-18T16:00:00Z,PT15M,Belgium,1560.572,1677.004,1324.888,1823.874,1662.093,1223.221,1905.571,1716.831,1192.405,1952.835,1560.177,1215.81,1839.905,10297.508,15.155
2024-09-18T15:45:00Z,PT15M,Belgium,1899.406,2090.591,1684.823,2261.925,2067.154,1524.951,2371.907,2141.259,1479.913,2442.078,1976.395,1445.775,2277.353,10297.508,18.445
2024-09-18T15:30:00Z,PT15M,Belgium,2281.612,2459.364,2023.109,2682.458,2469.515,1820.71,2835.222,2567.927,1748.512,2922.736,2396.487,1652.331,2713.662,10297.508,22.157
2024-09-18T15:15:00Z,PT15M,Belgium,2693.221,2820.648,2339.923,3078.27,2893.125,2146.201,3325.486,3022.807,2078.57,3436.25,2810.158,1821.949,3152.294,10297.508,26.154
2024-09-18T15:00:00Z,PT15M,Belgium,3127.682,3170.129,2614.622,3476.844,3344.752,2511.958,3844.377,3509.584,2517.734,3973.61,3197.612,1941.984,3580.418,10297.508,30.373
2024-09-18T14:45:00Z,PT15M,Belgium,3531.861,3781.664,3150.734,4133.457,3799.715,2900.161,4354.057,4000.603,3011.157,4488.468,3525.604,2044.746,3972.216,10297.508,34.298
2024-09-18T14:30:00Z,PT15M,Belgium,3883.466,4124.016,3440.817,4512.349,4216.004,3279.626,4798.482,4447.399,3484.776,4916.779,3797.402,2138.372,4323.571,10297.508,37.713
2024-09-18T14:15:00Z,PT15M,Belgium,4204.014,4411.083,3725.166,4810.928,4581.298,3630.515,5158.816,4826.975,3874.622,5253.746,4028.822,2248.368,4637.406,10297.508,40.826
2024-09-18T14:00:00Z,PT15M,Belgium,4521.731,4646.222,3982.009,5039.353,4899.39,3961.379,5453.3,5145.321,4257.284,5532.219,4224.84,2390.613,4950.588,10297.508,43.911
2024-09-18T13:45:00Z,PT15M,Belgium,4822.504,4842.744,4355.303,5228.83,5160.213,4257.964,5703.443,5405.568,4608.04,5764.761,4389.315,2549.241,5278.841,10297.508,46.832
2024-09-18T13:30:00Z,PT15M,Belgium,5110.22,4991.157,4498.888,5392.286,5384.125,4505.814,5938.065,5633.367,4896.986,5989.808,4524.779,2724.357,5629.096,10297.508,49.626
2024-09-18T13:15:00Z,PT15M,Belgium,5375.562,5088.167,4526.657,5548.922,5592.992,4754.83,6157.464,5838.59,5127.828,6213.349,4629.096,2920.932,5986.916,10297.508,52.203
2024-09-18T13:00:00Z,PT15M,Belgium,5588.824,5126.582,4380.566,5698.124,5782.332,4987.068,6359.79,6015.816,5278.004,6415.069,4708.415,3143.6,6318.723,10297.508,54.274
2024-09-18T12:45:00Z,PT15M,Belgium,5776.088,5136.895,4156.884,5847.625,5933.287,5057.612,6523.892,6156.641,5347.274,6582.053,4758.634,3366.68,6589.201,10297.508,56.092
2024-09-18T12:30:00Z,PT15M,Belgium,5916.006,5101.829,3875.899,5929.231,6049.364,4975.607,6658.281,6263.935,5367.018,6724.645,4782.62,3569.529,6796.426,10297.508,57.451
2024-09-18T12:15:00Z,PT15M,Belgium,6035.687,5031.281,3632.644,5985.349,6119.667,4874.202,6770.862,6323.719,5347.902,6837.531,4776.792,3750.002,6970.38,10297.508,58.613
2024-09-18T12:00:00Z,PT15M,Belgium,6113.098,4921.046,3386.376,6011.404,6137.709,4716.428,6866.13,6331.698,5201.738,6924.392,4742.988,3916.436,7103.962,10297.508,59.365
2024-09-18T11:45:00Z,PT15M,Belgium,6134.162,4753.248,3012.51,5975.48,6115.515,4465.444,6930.761,6302.03,4955.123,6981.537,4688.231,4055.473,7206.082,10297.508,59.569
2024-09-18T11:30:00Z,PT15M,Belgium,6143.927,4585.219,2622.279,5945.725,6058.381,4148.171,6967.982,6239.265,4673.626,7015.682,4614.219,4123.423,7304.28,10297.508,59.664
2024-09-18T11:15:00Z,PT15M,Belgium,6037.819,4379.051,2288.196,5889.959,5965.192,3932.73,6963.904,6132.299,4483.674,7010.587,4504.831,4102.923,7370.154,10297.508,58.634
2024-09-18T11:00:00Z,PT15M,Belgium,5848.798,4133.588,2015.234,5799.089,5835.599,3805.76,6913.255,5975.893,4364.875,6957.359,4359.373,4022.045,7411.145,10297.508,56.798
2024-09-18T10:45:00Z,PT15M,Belgium,5498.667,4560.586,2223.673,5866.866,5677.71,3606.606,6840.35,5790.541,4180.991,6888.696,4195.114,3880.207,7405.785,10297.508,53.398
2024-09-18T10:30:00Z,PT15M,Belgium,4961.006,4275.573,1845.039,5705.8,5496.859,3347.214,6742.88,5581.859,3898.486,6790.526,4012.047,3696.555,7351.457,10297.508,48.177
2024-09-18T10:15:00Z,PT15M,Belgium,4309.414,3925.3,1536.681,5502.86,5262.317,3084.026,6623.998,5325.293,3579.584,6670.6,3804.143,3460.639,7261.501,10297.508,41.849
