Delivery Start (CET);Delivery End (CET);AT Price (EUR);BE Price (EUR);FR Price (EUR);GER Price (EUR);NL Price (EUR);PL Price (EUR)
12.07.2024 15:15:00;12.07.2024 15:30:00;62.7;52.64;;71.03;83;
12.07.2024 15:30:00;12.07.2024 15:45:00;85.82;81.3;;73.88;99;
12.07.2024 15:30:00;12.07.2024 16:00:00;;;45.98;;;
12.07.2024 15:45:00;12.07.2024 16:00:00;71.57;87.85;;78.69;121;
12.07.2024 16:00:00;12.07.2024 16:15:00;43.18;31.38;;64.99;66;
12.07.2024 16:00:00;12.07.2024 16:30:00;;;42.23;;;
12.07.2024 16:00:00;12.07.2024 17:00:00;;;;;;105.87
12.07.2024 16:15:00;12.07.2024 16:30:00;43.18;53.08;;71.3;81.52;
12.07.2024 16:30:00;12.07.2024 16:45:00;47.27;94.35;;77.54;105.52;
12.07.2024 16:30:00;12.07.2024 17:00:00;;;41.85;;;
12.07.2024 16:45:00;12.07.2024 17:00:00;51.29;104.05;;86.71;123;
12.07.2024 17:00:00;12.07.2024 17:15:00;52.27;28.59;;64.91;33;
12.07.2024 17:00:00;12.07.2024 17:30:00;;;42.59;;;
12.07.2024 17:00:00;12.07.2024 18:00:00;;;;;;122.62
12.07.2024 17:15:00;12.07.2024 17:30:00;52.27;56.59;;67.6;67;
12.07.2024 17:30:00;12.07.2024 17:45:00;55.37;97.01;;77.5;97.01;
12.07.2024 17:30:00;12.07.2024 18:00:00;;;43.58;;;
12.07.2024 17:45:00;12.07.2024 18:00:00;88.1;104.02;;91.03;104.02;
12.07.2024 18:00:00;12.07.2024 18:15:00;53.87;54;;65.33;54;
12.07.2024 18:00:00;12.07.2024 18:30:00;;;60.99;;;
12.07.2024 18:00:00;12.07.2024 19:00:00;;;;;;208.22
12.07.2024 18:15:00;12.07.2024 18:30:00;53.87;67.99;;71.43;67.99;
12.07.2024 18:30:00;12.07.2024 18:45:00;55.89;81.67;;76.22;81.67;
12.07.2024 18:30:00;12.07.2024 19:00:00;;;73.01;;;
12.07.2024 18:45:00;12.07.2024 19:00:00;68.37;96.4;;87.08;96.4;
12.07.2024 19:00:00;12.07.2024 19:15:00;61.11;73.51;;70.41;73.51;
12.07.2024 19:00:00;12.07.2024 19:30:00;;;81.76;;;
12.07.2024 19:00:00;12.07.2024 20:00:00;;;;;;247
12.07.2024 19:15:00;12.07.2024 19:30:00;61.11;90;;70.41;90;
12.07.2024 19:30:00;12.07.2024 19:45:00;63.71;42.42;;84.2;42.42;
12.07.2024 19:30:00;12.07.2024 20:00:00;;;80.14;;;
12.07.2024 19:45:00;12.07.2024 20:00:00;72.41;117.87;;98.9;118;
12.07.2024 20:00:00;12.07.2024 20:15:00;72.5;63.95;;72.5;99.7;
12.07.2024 20:00:00;12.07.2024 20:30:00;;;93.02;;;
12.07.2024 20:00:00;12.07.2024 21:00:00;;;;;;247
12.07.2024 20:15:00;12.07.2024 20:30:00;58.45;81;;68.4;106;
12.07.2024 20:30:00;12.07.2024 20:45:00;62.21;95.9;;68.6;108.6;
12.07.2024 20:30:00;12.07.2024 21:00:00;;;101.7;;;
12.07.2024 20:45:00;12.07.2024 21:00:00;62.41;107.61;;75.8;107.61;
12.07.2024 21:00:00;12.07.2024 21:15:00;71.83;112.1;;90;113;
12.07.2024 21:00:00;12.07.2024 21:30:00;;;92.84;;;
12.07.2024 21:00:00;12.07.2024 22:00:00;;;;;;208.82
12.07.2024 21:15:00;12.07.2024 21:30:00;40;80.31;;80.31;80.31;
12.07.2024 21:30:00;12.07.2024 21:45:00;39.98;92.4;;65.79;97;
12.07.2024 21:30:00;12.07.2024 22:00:00;;;118.67;;;
12.07.2024 21:45:00;12.07.2024 22:00:00;39.98;52;;65.69;86;
12.07.2024 22:00:00;12.07.2024 22:15:00;86.93;102.95;;86.93;102.95;
12.07.2024 22:00:00;12.07.2024 22:30:00;;;79.12;;;
12.07.2024 22:00:00;12.07.2024 23:00:00;;;;;;137.62
12.07.2024 22:15:00;12.07.2024 22:30:00;72.66;72.66;;72.66;72.66;
12.07.2024 22:30:00;12.07.2024 22:45:00;65.1;160;;65.1;160;
12.07.2024 22:30:00;12.07.2024 23:00:00;;;128.88;;;
12.07.2024 22:45:00;12.07.2024 23:00:00;62.53;97.75;;62.53;97.75;
12.07.2024 23:00:00;12.07.2024 23:15:00;79.3;119.4;;79.3;119.4;
12.07.2024 23:00:00;12.07.2024 23:30:00;;;96.03;;;
12.07.2024 23:00:00;13.07.2024 00:00:00;;;;;;109.9
12.07.2024 23:15:00;12.07.2024 23:30:00;67.06;72.65;;67.06;72.65;
12.07.2024 23:30:00;12.07.2024 23:45:00;58.89;94.7;;58.89;94.7;
12.07.2024 23:30:00;13.07.2024 00:00:00;;;88.85;;;
12.07.2024 23:45:00;13.07.2024 00:00:00;53.3;83;;53.3;83;
13.07.2024 12:00:00;13.07.2024 12:15:00;16.3;36.65;;16.3;27.77;
13.07.2024 12:00:00;13.07.2024 12:30:00;;;9.81;;;
13.07.2024 12:00:00;13.07.2024 13:00:00;;;;;;4.5
13.07.2024 12:15:00;13.07.2024 12:30:00;3.31;15.15;;3.31;-1.23;
13.07.2024 12:30:00;13.07.2024 12:45:00;2.37;2.37;;2.37;2.37;
13.07.2024 12:30:00;13.07.2024 13:00:00;;;-0.81;;;
13.07.2024 12:45:00;13.07.2024 13:00:00;-3.98;-3.98;;-3.98;-10.9;
13.07.2024 13:00:00;13.07.2024 13:15:00;17.36;30.2;;19.79;19.79;
13.07.2024 13:00:00;13.07.2024 13:30:00;;;12.04;;;
13.07.2024 13:00:00;13.07.2024 14:00:00;;;;;;-20.78
13.07.2024 13:15:00;13.07.2024 13:30:00;4.29;4.29;;4.29;4.29;
13.07.2024 13:30:00;13.07.2024 13:45:00;-10.6;-0.99;;-0.99;-0.99;
13.07.2024 13:30:00;13.07.2024 14:00:00;;;-1.59;;;
13.07.2024 13:45:00;13.07.2024 14:00:00;-15.75;-2.2;;-2.2;-3.9;
13.07.2024 14:00:00;13.07.2024 14:15:00;-0.98;-0.98;;-0.98;-0.98;
13.07.2024 14:00:00;13.07.2024 14:30:00;;;-0.09;;;
13.07.2024 14:00:00;13.07.2024 15:00:00;;;;;;-15.27
13.07.2024 14:15:00;13.07.2024 14:30:00;-10.2;0.79;;0.79;0.79;
13.07.2024 14:30:00;13.07.2024 14:45:00;-0.47;-0.47;;-0.47;-0.47;
13.07.2024 14:30:00;13.07.2024 15:00:00;;;-0.09;;;
13.07.2024 14:45:00;13.07.2024 15:00:00;0.29;0.29;;0.29;0.29;
13.07.2024 15:00:00;13.07.2024 15:15:00;-26.53;-0.78;;-0.78;-0.78;
13.07.2024 15:00:00;13.07.2024 15:30:00;;;0.75;;;
13.07.2024 15:00:00;13.07.2024 16:00:00;;;;;;1.92
13.07.2024 15:15:00;13.07.2024 15:30:00;-9.94;2.27;;2.27;2.27;
13.07.2024 15:30:00;13.07.2024 15:45:00;6.55;-3.53;;-3.53;-3.53;
13.07.2024 15:30:00;13.07.2024 16:00:00;;;1.25;;;
13.07.2024 15:45:00;13.07.2024 16:00:00;27.5;6.04;;6.04;6.04;
13.07.2024 16:00:00;13.07.2024 16:15:00;-36.07;-9.84;;-9.84;-9.84;
13.07.2024 16:00:00;13.07.2024 16:30:00;;;-6.46;;;
13.07.2024 16:00:00;13.07.2024 17:00:00;;;;;;19.51
13.07.2024 16:15:00;13.07.2024 16:30:00;-1.91;-3.08;;-3.08;-3.08;
13.07.2024 16:30:00;13.07.2024 16:45:00;24.9;3.04;;3.04;3.04;
13.07.2024 16:30:00;13.07.2024 17:00:00;;;10.46;;;
13.07.2024 16:45:00;13.07.2024 17:00:00;55.95;17.89;;17.89;17.89;
13.07.2024 17:00:00;13.07.2024 17:15:00;-31.89;-11.6;;-11.6;-11.6;
13.07.2024 17:00:00;13.07.2024 17:30:00;;;-2.55;;;
13.07.2024 17:00:00;13.07.2024 18:00:00;;;;;;78.91
13.07.2024 17:15:00;13.07.2024 17:30:00;6.5;6.5;;6.5;6.5;
13.07.2024 17:30:00;13.07.2024 17:45:00;54.44;14.91;;14.91;14.91;
13.07.2024 17:30:00;13.07.2024 18:00:00;;;21.1;;;
13.07.2024 17:45:00;13.07.2024 18:00:00;62;52.5;;52.5;52.5;
13.07.2024 18:00:00;13.07.2024 18:15:00;-4.69;-4.69;;-4.69;-4.69;
13.07.2024 18:00:00;13.07.2024 18:30:00;;;43.53;;;
13.07.2024 18:00:00;13.07.2024 19:00:00;;;;;;155.01
13.07.2024 18:15:00;13.07.2024 18:30:00;30.93;91.75;;30.93;30.93;
13.07.2024 18:30:00;13.07.2024 18:45:00;63.3;63.3;;63.3;63.3;
13.07.2024 18:30:00;13.07.2024 19:00:00;;;55.11;;;
13.07.2024 18:45:00;13.07.2024 19:00:00;87.68;87.68;;87.68;87.68;
13.07.2024 19:00:00;13.07.2024 19:15:00;34.06;34.06;;34.06;34.06;
13.07.2024 19:00:00;13.07.2024 19:30:00;;;45;;;
13.07.2024 19:00:00;13.07.2024 20:00:00;;;;;;176.49
13.07.2024 19:15:00;13.07.2024 19:30:00;55.93;55.93;;55.93;55.93;
13.07.2024 19:30:00;13.07.2024 19:45:00;80.61;80.61;;80.61;80.61;
13.07.2024 19:30:00;13.07.2024 20:00:00;;;54.44;;;
13.07.2024 19:45:00;13.07.2024 20:00:00;112.2;112.2;;112.2;112.2;
13.07.2024 20:00:00;13.07.2024 20:15:00;73.87;73.87;;73.87;73.87;
13.07.2024 20:00:00;13.07.2024 20:30:00;;;80.62;;;
13.07.2024 20:00:00;13.07.2024 21:00:00;;;;;;208.85
13.07.2024 20:15:00;13.07.2024 20:30:00;87.37;87.37;;87.37;87.37;
13.07.2024 20:30:00;13.07.2024 20:45:00;96.6;75.35;;96.6;96.6;
13.07.2024 20:30:00;13.07.2024 21:00:00;;;82.95;;;
13.07.2024 20:45:00;13.07.2024 21:00:00;115;115;;115;115;
13.07.2024 21:00:00;13.07.2024 21:15:00;107.79;107.79;;107.79;107.79;
13.07.2024 21:00:00;13.07.2024 21:30:00;;;78.23;;;
13.07.2024 21:00:00;13.07.2024 22:00:00;;;;;;207.08
13.07.2024 21:15:00;13.07.2024 21:30:00;92.51;92.51;;92.51;92.51;
13.07.2024 21:30:00;13.07.2024 21:45:00;86.41;86.41;;86.41;86.41;
13.07.2024 21:30:00;13.07.2024 22:00:00;;;67.91;;;
13.07.2024 21:45:00;13.07.2024 22:00:00;68.41;91.11;;91.11;91.11;
13.07.2024 22:00:00;13.07.2024 22:15:00;109.69;109.69;;109.69;109.69;
13.07.2024 22:00:00;13.07.2024 22:30:00;;;72.65;;;
13.07.2024 22:00:00;13.07.2024 23:00:00;;;;;;162.54
13.07.2024 22:15:00;13.07.2024 22:30:00;86.29;86.29;;86.29;86.29;
13.07.2024 22:30:00;13.07.2024 22:45:00;85.12;98;;98;98;
13.07.2024 22:30:00;13.07.2024 23:00:00;;;91;;;
13.07.2024 22:45:00;13.07.2024 23:00:00;54.97;84;;84;84;
13.07.2024 23:00:00;13.07.2024 23:15:00;91.99;117;;91.99;117;
13.07.2024 23:00:00;13.07.2024 23:30:00;;;83.54;;;
13.07.2024 23:00:00;14.07.2024 00:00:00;;;;;;127.21
13.07.2024 23:15:00;13.07.2024 23:30:00;75.1;90;;75.1;90;
13.07.2024 23:30:00;13.07.2024 23:45:00;61.15;73.41;;73.41;73.41;
13.07.2024 23:30:00;14.07.2024 00:00:00;;;70.55;;;
13.07.2024 23:45:00;14.07.2024 00:00:00;54.23;67.68;;67.68;67.68;
14.07.2024 12:00:00;14.07.2024 12:15:00;-18.57;-18.57;;-18.57;-58.9;
14.07.2024 12:00:00;14.07.2024 12:30:00;;;-30.46;;;
14.07.2024 12:00:00;14.07.2024 13:00:00;;;;;;1.16
14.07.2024 12:15:00;14.07.2024 12:30:00;-42.35;-42.35;;-42.35;-81.9;
14.07.2024 12:30:00;14.07.2024 12:45:00;-58.91;-58.91;;-58.91;-110.95;
14.07.2024 12:30:00;14.07.2024 13:00:00;;;-69.44;;;
14.07.2024 12:45:00;14.07.2024 13:00:00;-79.96;-79.96;;-79.96;-121.95;
14.07.2024 13:00:00;14.07.2024 13:15:00;-37.71;-56.7;;-37.71;-75.3;
14.07.2024 13:00:00;14.07.2024 13:30:00;;;-47.4;;;
14.07.2024 13:00:00;14.07.2024 14:00:00;;;;;;0
14.07.2024 13:15:00;14.07.2024 13:30:00;-37.2;-57.08;;-57.08;-102.9;
14.07.2024 13:30:00;14.07.2024 13:45:00;-69.79;-72.31;;-72.31;-114.9;
14.07.2024 13:30:00;14.07.2024 14:00:00;;;-66.6;;;
14.07.2024 13:45:00;14.07.2024 14:00:00;-83.3;-60.9;;-83.3;-110.9;
14.07.2024 14:00:00;14.07.2024 14:15:00;-82.01;-82.01;;-82.01;-108.75;
14.07.2024 14:00:00;14.07.2024 14:30:00;;;-61;;;
14.07.2024 14:00:00;14.07.2024 15:00:00;;;;;;0.22
14.07.2024 14:15:00;14.07.2024 14:30:00;-72.81;-72.81;;-72.81;-81.9;
14.07.2024 14:30:00;14.07.2024 14:45:00;-61.46;-61.46;;-61.46;-91.9;
14.07.2024 14:30:00;14.07.2024 15:00:00;;;-40.03;;;
14.07.2024 14:45:00;14.07.2024 15:00:00;-35.31;-18.6;;-35.31;-76.9;
14.07.2024 15:00:00;14.07.2024 15:15:00;-94.9;-64.78;;-94.9;-94.9;
14.07.2024 15:00:00;14.07.2024 15:30:00;;;-56.54;;;
14.07.2024 15:00:00;14.07.2024 16:00:00;;;;;;10.92
14.07.2024 15:15:00;14.07.2024 15:30:00;-48.31;-48.31;;-48.31;-48.31;
14.07.2024 15:30:00;14.07.2024 15:45:00;-40.1;-40.1;;-40.1;-40.1;
14.07.2024 15:30:00;14.07.2024 16:00:00;;;-25.95;;;
14.07.2024 15:45:00;14.07.2024 16:00:00;-11.8;-11.8;;-11.8;-11.8;
14.07.2024 16:00:00;14.07.2024 16:15:00;-58.04;-58.04;;-58.04;-67.22;
14.07.2024 16:00:00;14.07.2024 16:30:00;;;-36.56;;;
14.07.2024 16:00:00;14.07.2024 17:00:00;;;;;;24.85
14.07.2024 16:15:00;14.07.2024 16:30:00;-15.08;-15.08;;-15.08;-35.27;
14.07.2024 16:30:00;14.07.2024 16:45:00;-15.79;-15.79;;-15.79;-15.79;
14.07.2024 16:30:00;14.07.2024 17:00:00;;;1.95;;;
14.07.2024 16:45:00;14.07.2024 17:00:00;19.7;19.7;;19.7;19.7;
14.07.2024 17:00:00;14.07.2024 17:15:00;-32.53;-32.53;;-32.53;-32.53;
14.07.2024 17:00:00;14.07.2024 17:30:00;;;-9.97;;;
14.07.2024 17:00:00;14.07.2024 18:00:00;;;;;;32.19
14.07.2024 17:15:00;14.07.2024 17:30:00;12.59;12.59;;12.59;12.59;
14.07.2024 17:30:00;14.07.2024 17:45:00;-4;-4;;-4;-4;
14.07.2024 17:30:00;14.07.2024 18:00:00;;;8.97;;;
14.07.2024 17:45:00;14.07.2024 18:00:00;43.54;43.54;;43.54;43.54;
14.07.2024 18:00:00;14.07.2024 18:15:00;-12.13;-12.13;;-12.13;-12.13;
14.07.2024 18:00:00;14.07.2024 18:30:00;;;11.64;;;
14.07.2024 18:00:00;14.07.2024 19:00:00;;;;;;43.39
14.07.2024 18:15:00;14.07.2024 18:30:00;35.4;35.4;;35.4;35.4;
14.07.2024 18:30:00;14.07.2024 18:45:00;63.6;63.6;;63.6;63.6;
14.07.2024 18:30:00;14.07.2024 19:00:00;;;38.94;;;
14.07.2024 18:45:00;14.07.2024 19:00:00;86.67;86.67;;86.67;86.67;
14.07.2024 19:00:00;14.07.2024 19:15:00;57.6;29.38;;57.6;29.38;
14.07.2024 19:00:00;14.07.2024 19:30:00;;;54.48;;;
14.07.2024 19:00:00;14.07.2024 20:00:00;;;;;;143.26
14.07.2024 19:15:00;14.07.2024 19:30:00;79.58;79.58;;79.58;79.58;
14.07.2024 19:30:00;14.07.2024 19:45:00;99.56;93.85;;99.56;99.56;
14.07.2024 19:30:00;14.07.2024 20:00:00;;;51.14;;;
14.07.2024 19:45:00;14.07.2024 20:00:00;118.14;92.4;;118.14;92.4;
14.07.2024 20:00:00;14.07.2024 20:15:00;80.94;61.78;;80.94;61.78;
14.07.2024 20:00:00;14.07.2024 20:30:00;;;78.82;;;
14.07.2024 20:00:00;14.07.2024 21:00:00;;;;;;180.56
14.07.2024 20:15:00;14.07.2024 20:30:00;95.85;95.85;;95.85;95.85;
14.07.2024 20:30:00;14.07.2024 20:45:00;99.4;97.1;;99.4;99.4;
14.07.2024 20:30:00;14.07.2024 21:00:00;;;80.83;;;
14.07.2024 20:45:00;14.07.2024 21:00:00;109.9;64.57;;113.4;113.4;
14.07.2024 21:00:00;14.07.2024 21:15:00;104.6;95.48;;104.6;104.6;
14.07.2024 21:00:00;14.07.2024 21:30:00;;;93.2;;;
14.07.2024 21:00:00;14.07.2024 22:00:00;;;;;;182.36
14.07.2024 21:15:00;14.07.2024 21:30:00;90.91;90.91;;90.91;90.91;
14.07.2024 21:30:00;14.07.2024 21:45:00;88.88;88.88;;88.88;88.88;
14.07.2024 21:30:00;14.07.2024 22:00:00;;;91.35;;;
14.07.2024 21:45:00;14.07.2024 22:00:00;84.65;93.81;;93.81;93.81;
14.07.2024 22:00:00;14.07.2024 22:15:00;109.6;109.6;;109.6;109.6;
14.07.2024 22:00:00;14.07.2024 22:30:00;;;100.33;;;
14.07.2024 22:00:00;14.07.2024 23:00:00;;;;;;99.47
14.07.2024 22:15:00;14.07.2024 22:30:00;91.05;91.05;;91.05;91.05;
14.07.2024 22:30:00;14.07.2024 22:45:00;87.94;105.62;;105.62;105.62;
14.07.2024 22:30:00;14.07.2024 23:00:00;;;98.6;;;
14.07.2024 22:45:00;14.07.2024 23:00:00;73.15;91.59;;91.59;91.59;
14.07.2024 23:00:00;14.07.2024 23:15:00;102.99;102.99;;102.99;102.99;
14.07.2024 23:00:00;14.07.2024 23:30:00;;;97.22;;;
14.07.2024 23:00:00;15.07.2024 00:00:00;;;;;;84.43
14.07.2024 23:15:00;14.07.2024 23:30:00;91.44;91.44;;91.44;91.44;
14.07.2024 23:30:00;14.07.2024 23:45:00;78.32;78.32;;78.32;78.32;
14.07.2024 23:30:00;15.07.2024 00:00:00;;;71.65;;;
14.07.2024 23:45:00;15.07.2024 00:00:00;64.98;64.98;;64.98;64.98;
15.07.2024 12:00:00;15.07.2024 12:15:00;87.1;25.98;;25.98;25.98;
15.07.2024 12:00:00;15.07.2024 12:30:00;;;11.91;;;
15.07.2024 12:00:00;15.07.2024 13:00:00;;;;;;53.15
15.07.2024 12:15:00;15.07.2024 12:30:00;69.11;-2.16;;-2.16;-2.16;
15.07.2024 12:30:00;15.07.2024 12:45:00;56.3;13.94;;13.94;13.94;
15.07.2024 12:30:00;15.07.2024 13:00:00;;;9.91;;;
15.07.2024 12:45:00;15.07.2024 13:00:00;66.91;5.88;;2.24;2.24;
15.07.2024 13:00:00;15.07.2024 13:15:00;51.8;17.61;;17.61;7.5;
15.07.2024 13:00:00;15.07.2024 13:30:00;;;12.76;;;
15.07.2024 13:00:00;15.07.2024 14:00:00;;;;;;57
15.07.2024 13:15:00;15.07.2024 13:30:00;45.1;7.91;;7.91;7.5;
15.07.2024 13:30:00;15.07.2024 13:45:00;54.09;0.15;;0.15;0.15;
15.07.2024 13:30:00;15.07.2024 14:00:00;;;-2.78;;;
15.07.2024 13:45:00;15.07.2024 14:00:00;47.9;-5.7;;-5.7;-5.7;
15.07.2024 14:00:00;15.07.2024 14:15:00;45.1;-5.2;;-5.2;-5.2;
15.07.2024 14:00:00;15.07.2024 14:30:00;;;-1.94;;;
15.07.2024 14:00:00;15.07.2024 15:00:00;;;;;;59.15
15.07.2024 14:15:00;15.07.2024 14:30:00;46.06;1.32;;1.32;1.32;
15.07.2024 14:30:00;15.07.2024 14:45:00;58;-4.27;;-4.27;-4.27;
15.07.2024 14:30:00;15.07.2024 15:00:00;;;9.7;;;
15.07.2024 14:45:00;15.07.2024 15:00:00;72.6;23.67;;23.67;23.67;
15.07.2024 15:00:00;15.07.2024 15:15:00;46.19;-21;;-21;-21;
15.07.2024 15:00:00;15.07.2024 15:30:00;;;-5.8;;;
15.07.2024 15:00:00;15.07.2024 16:00:00;;;;;;65
15.07.2024 15:15:00;15.07.2024 15:30:00;64.1;9.39;;9.39;9.39;
15.07.2024 15:30:00;15.07.2024 15:45:00;62.74;27.25;;27.25;27.25;
15.07.2024 15:30:00;15.07.2024 16:00:00;;;9.8;;;
15.07.2024 15:45:00;15.07.2024 16:00:00;69.4;49.21;;49.21;49.21;
15.07.2024 16:00:00;15.07.2024 16:15:00;20.06;-0.01;;-0.01;-0.01;
15.07.2024 16:00:00;15.07.2024 16:30:00;;;19.56;;;
15.07.2024 16:00:00;15.07.2024 17:00:00;;;;;;109.01
15.07.2024 16:15:00;15.07.2024 16:30:00;39.14;39.14;;39.14;39.14;
15.07.2024 16:30:00;15.07.2024 16:45:00;62.87;61.87;;61.87;61.87;
15.07.2024 16:30:00;15.07.2024 17:00:00;;;13.66;;;
15.07.2024 16:45:00;15.07.2024 17:00:00;92.75;92.75;;92.75;92.75;
15.07.2024 17:00:00;15.07.2024 17:15:00;28.79;7;;28.79;7;
15.07.2024 17:00:00;15.07.2024 17:30:00;;;21.44;;;
15.07.2024 17:00:00;15.07.2024 18:00:00;;;;;;165.01
15.07.2024 17:15:00;15.07.2024 17:30:00;67.39;67.39;;67.39;67.39;
15.07.2024 17:30:00;15.07.2024 17:45:00;90.31;90.31;;90.31;90.31;
15.07.2024 17:30:00;15.07.2024 18:00:00;;;17.56;;;
15.07.2024 17:45:00;15.07.2024 18:00:00;128.01;128.01;;128.01;128.01;
15.07.2024 18:00:00;15.07.2024 18:15:00;20.06;30;;63.05;63.05;
15.07.2024 18:00:00;15.07.2024 18:30:00;;;44.95;;;
15.07.2024 18:00:00;15.07.2024 19:00:00;;;;;;250.75
15.07.2024 18:15:00;15.07.2024 18:30:00;73.41;59.9;;78.61;59.9;
15.07.2024 18:30:00;15.07.2024 18:45:00;96.5;83.4;;83.4;83.4;
15.07.2024 18:30:00;15.07.2024 19:00:00;;;49.62;;;
15.07.2024 18:45:00;15.07.2024 19:00:00;144.55;88.89;;192.74;178;
15.07.2024 19:00:00;15.07.2024 19:15:00;78.29;78.29;;78.29;78.29;
15.07.2024 19:00:00;15.07.2024 19:30:00;;;54.3;;;
15.07.2024 19:00:00;15.07.2024 20:00:00;;;;;;376.25
15.07.2024 19:15:00;15.07.2024 19:30:00;114.29;100;;114.29;105;
15.07.2024 19:30:00;15.07.2024 19:45:00;174.37;100.95;;174.37;174.37;
15.07.2024 19:30:00;15.07.2024 20:00:00;;;57.7;;;
15.07.2024 19:45:00;15.07.2024 20:00:00;260.21;120;;375.5;269.96;
15.07.2024 20:00:00;15.07.2024 20:15:00;201.08;169;;229.99;207.75;
15.07.2024 20:00:00;15.07.2024 20:30:00;;;83.54;;;
15.07.2024 20:00:00;15.07.2024 21:00:00;;;;;;409.01
15.07.2024 20:15:00;15.07.2024 20:30:00;183.49;110.81;;183.49;183.49;
15.07.2024 20:30:00;15.07.2024 20:45:00;167.5;100.8;;167.5;167.5;
15.07.2024 20:30:00;15.07.2024 21:00:00;;;64.56;;;
15.07.2024 20:45:00;15.07.2024 21:00:00;149.52;90;;152.9;152.9;
15.07.2024 21:00:00;15.07.2024 21:15:00;172.47;191;;274.39;198.5;
15.07.2024 21:00:00;15.07.2024 21:30:00;;;71.28;;;
15.07.2024 21:00:00;15.07.2024 22:00:00;;;;;;336
15.07.2024 21:15:00;15.07.2024 21:30:00;105.51;105.51;;105.51;105.51;
15.07.2024 21:30:00;15.07.2024 21:45:00;87.91;63;;90.8;90.8;
15.07.2024 21:30:00;15.07.2024 22:00:00;;;56.65;;;
15.07.2024 21:45:00;15.07.2024 22:00:00;67.05;55;;86.89;86.89;
15.07.2024 22:00:00;15.07.2024 22:15:00;112.62;108.31;;112.62;108.31;
15.07.2024 22:00:00;15.07.2024 22:30:00;;;76.84;;;
15.07.2024 22:00:00;15.07.2024 23:00:00;;;;;;205.89
15.07.2024 22:15:00;15.07.2024 22:30:00;80.7;80.7;;80.7;80.7;
15.07.2024 22:30:00;15.07.2024 22:45:00;80.25;80.25;;80.25;80.25;
15.07.2024 22:30:00;15.07.2024 23:00:00;;;76.28;;;
15.07.2024 22:45:00;15.07.2024 23:00:00;72.31;72.31;;72.31;72.31;
15.07.2024 23:00:00;15.07.2024 23:15:00;89.85;89.85;;89.85;89.85;
15.07.2024 23:00:00;15.07.2024 23:30:00;;;77.07;;;
15.07.2024 23:00:00;16.07.2024 00:00:00;;;;;;127.5
15.07.2024 23:15:00;15.07.2024 23:30:00;77.89;77.89;;77.89;77.89;
15.07.2024 23:30:00;15.07.2024 23:45:00;66.86;66.86;;66.86;66.86;
15.07.2024 23:30:00;16.07.2024 00:00:00;;;59.53;;;
15.07.2024 23:45:00;16.07.2024 00:00:00;52.2;52.2;;52.2;52.2;
16.07.2024 12:00:00;16.07.2024 12:15:00;46.2;43.35;;43.35;40;
16.07.2024 12:00:00;16.07.2024 12:30:00;;;28.03;;;
16.07.2024 12:00:00;16.07.2024 13:00:00;;;;;;105.01
16.07.2024 12:15:00;16.07.2024 12:30:00;18.71;12.71;;12.71;3;
16.07.2024 12:30:00;16.07.2024 12:45:00;7.83;21.61;;21.61;21.61;
16.07.2024 12:30:00;16.07.2024 13:00:00;;;15.77;;;
16.07.2024 12:45:00;16.07.2024 13:00:00;4;22.99;;9.93;22.99;
16.07.2024 13:00:00;16.07.2024 13:15:00;23.63;22.7;;22.7;22.7;
16.07.2024 13:00:00;16.07.2024 13:30:00;;;18.8;;;
16.07.2024 13:00:00;16.07.2024 14:00:00;;;;;;110.01
16.07.2024 13:15:00;16.07.2024 13:30:00;25.23;14.89;;14.89;14.89;
16.07.2024 13:30:00;16.07.2024 13:45:00;15.74;2.21;;2.21;2.21;
16.07.2024 13:30:00;16.07.2024 14:00:00;;;0.01;;;
16.07.2024 13:45:00;16.07.2024 14:00:00;11.78;-2.2;;-2.2;-2.2;
16.07.2024 14:00:00;16.07.2024 14:15:00;23.12;4.29;;4.29;4.29;
16.07.2024 14:00:00;16.07.2024 14:30:00;;;5.24;;;
16.07.2024 14:00:00;16.07.2024 15:00:00;;;;;;117.67
16.07.2024 14:15:00;16.07.2024 14:30:00;20.61;6.19;;6.19;6.19;
16.07.2024 14:30:00;16.07.2024 14:45:00;32.6;4.51;;4.51;4.51;
16.07.2024 14:30:00;16.07.2024 15:00:00;;;6.56;;;
16.07.2024 14:45:00;16.07.2024 15:00:00;37.3;8.6;;8.6;8.6;
16.07.2024 15:00:00;16.07.2024 15:15:00;-2.01;-2.01;;-2.01;-2.01;
16.07.2024 15:00:00;16.07.2024 15:30:00;;;0.64;;;
16.07.2024 15:00:00;16.07.2024 16:00:00;;;;;;124.73
16.07.2024 15:15:00;16.07.2024 15:30:00;37;3.29;;3.29;3.29;
16.07.2024 15:30:00;16.07.2024 15:45:00;31.24;1.21;;1.21;1.21;
16.07.2024 15:30:00;16.07.2024 16:00:00;;;11.16;;;
16.07.2024 15:45:00;16.07.2024 16:00:00;67.6;21.11;;21.11;21.11;
16.07.2024 16:00:00;16.07.2024 16:15:00;1;-6.01;;-6.01;-6.01;
16.07.2024 16:00:00;16.07.2024 16:30:00;;;1.6;;;
16.07.2024 16:00:00;16.07.2024 17:00:00;;;;;;152.96
16.07.2024 16:15:00;16.07.2024 16:30:00;15.8;9.2;;9.2;9.2;
16.07.2024 16:30:00;16.07.2024 16:45:00;60.38;22.51;;22.51;22.51;
