Delivery Start (CET);Delivery End (CET);AT Price (EUR);BE Price (EUR);FR Price (EUR);GER Price (EUR);NL Price (EUR);PL Price (EUR)
06.07.2024 13:00:00;06.07.2024 13:30:00;;;-19.73;;;
06.07.2024 13:00:00;06.07.2024 14:00:00;;;;;;-24.33
06.07.2024 13:15:00;06.07.2024 13:30:00;-43.99;-73;;-43.99;-43.99;
06.07.2024 13:30:00;06.07.2024 13:45:00;-39.29;-67;;-39.29;-39.29;
06.07.2024 13:30:00;06.07.2024 14:00:00;;;-28.92;;;
06.07.2024 13:45:00;06.07.2024 14:00:00;-38.09;-79;;-38.09;-38.09;
06.07.2024 14:00:00;06.07.2024 14:15:00;-90.04;-49.41;;-49.41;-49.41;
06.07.2024 14:00:00;06.07.2024 14:30:00;;;-28.95;;;
06.07.2024 14:00:00;06.07.2024 15:00:00;;;;;;-30.76
06.07.2024 14:15:00;06.07.2024 14:30:00;-84.06;-97;;-45.7;-97;
06.07.2024 14:30:00;06.07.2024 14:45:00;-84.97;-106.2;;-31.12;-106.2;
06.07.2024 14:30:00;06.07.2024 15:00:00;;;-32.57;;;
06.07.2024 14:45:00;06.07.2024 15:00:00;-64.74;-100;;-24.75;-100;
06.07.2024 15:00:00;06.07.2024 15:15:00;-56.55;-106;;-47.71;-106;
06.07.2024 15:00:00;06.07.2024 15:30:00;;;-43.21;;;
06.07.2024 15:00:00;06.07.2024 16:00:00;;;;;;-11.71
06.07.2024 15:15:00;06.07.2024 15:30:00;-38.71;-103;;-38.71;-103;
06.07.2024 15:30:00;06.07.2024 15:45:00;-34.09;-97;;-34.09;-97;
06.07.2024 15:30:00;06.07.2024 16:00:00;;;-27.76;;;
06.07.2024 15:45:00;06.07.2024 16:00:00;-12.59;-94;;-12.59;-94;
06.07.2024 16:00:00;06.07.2024 16:15:00;-47.79;-64;;-47.79;-64;
06.07.2024 16:00:00;06.07.2024 16:30:00;;;-38.94;;;
06.07.2024 16:00:00;06.07.2024 17:00:00;;;;;;0.04
06.07.2024 16:15:00;06.07.2024 16:30:00;-30.09;-46.73;;-30.09;-46.73;
06.07.2024 16:30:00;06.07.2024 16:45:00;-24.68;-24.68;;-24.68;-24.68;
06.07.2024 16:30:00;06.07.2024 17:00:00;;;-24.64;;;
06.07.2024 16:45:00;06.07.2024 17:00:00;-24.6;-24.6;;-24.6;-24.6;
06.07.2024 17:00:00;06.07.2024 17:15:00;-22.78;-22.78;;-22.78;-22.78;
06.07.2024 17:00:00;06.07.2024 17:30:00;;;-14.24;;;
06.07.2024 17:00:00;06.07.2024 18:00:00;;;;;;62
06.07.2024 17:15:00;06.07.2024 17:30:00;-5.71;-5.71;;-5.71;-5.71;
06.07.2024 17:30:00;06.07.2024 17:45:00;17.97;-20.29;;-20.29;-20.29;
06.07.2024 17:30:00;06.07.2024 18:00:00;;;-7.76;;;
06.07.2024 17:45:00;06.07.2024 18:00:00;44.97;4.78;;4.78;4.78;
06.07.2024 18:00:00;06.07.2024 18:15:00;-9.11;-9.11;;-9.11;-9.11;
06.07.2024 18:00:00;06.07.2024 18:30:00;;;-1.55;;;
06.07.2024 18:00:00;06.07.2024 19:00:00;;;;;;100.05
06.07.2024 18:15:00;06.07.2024 18:30:00;6.01;6.01;;6.01;6.01;
06.07.2024 18:30:00;06.07.2024 18:45:00;26.92;-8.09;;-8.09;-8.09;
06.07.2024 18:30:00;06.07.2024 19:00:00;;;-0.17;;;
06.07.2024 18:45:00;06.07.2024 19:00:00;51.96;7.75;;7.75;7.75;
06.07.2024 19:00:00;06.07.2024 19:15:00;-3.72;-3.72;;-3.72;-3.72;
06.07.2024 19:00:00;06.07.2024 19:30:00;;;3.7;;;
06.07.2024 19:00:00;06.07.2024 20:00:00;;;;;;92.57
06.07.2024 19:15:00;06.07.2024 19:30:00;3.78;11.13;;3.78;11.13;
06.07.2024 19:30:00;06.07.2024 19:45:00;26.53;-4.01;;-4.01;-4.01;
06.07.2024 19:30:00;06.07.2024 20:00:00;;;6.3;;;
06.07.2024 19:45:00;06.07.2024 20:00:00;44.96;16.6;;16.6;16.6;
06.07.2024 20:00:00;06.07.2024 20:15:00;8.31;8.31;;8.31;8.31;
06.07.2024 20:00:00;06.07.2024 20:30:00;;;9.65;;;
06.07.2024 20:00:00;06.07.2024 21:00:00;;;;;;125.04
06.07.2024 20:15:00;06.07.2024 20:30:00;10.99;10.99;;10.99;10.99;
06.07.2024 20:30:00;06.07.2024 20:45:00;0.57;0.57;;0.57;0.57;
06.07.2024 20:30:00;06.07.2024 21:00:00;;;8.43;;;
06.07.2024 20:45:00;06.07.2024 21:00:00;16.28;16.28;;16.28;16.28;
06.07.2024 21:00:00;06.07.2024 21:15:00;12.83;12.83;;12.83;12.83;
06.07.2024 21:00:00;06.07.2024 21:30:00;;;10.22;;;
06.07.2024 21:00:00;06.07.2024 22:00:00;;;;;;118.94
06.07.2024 21:15:00;06.07.2024 21:30:00;7.61;7.61;;7.61;7.61;
06.07.2024 21:30:00;06.07.2024 21:45:00;10.1;10.1;;10.1;10.1;
06.07.2024 21:30:00;06.07.2024 22:00:00;;;9.05;;;
06.07.2024 21:45:00;06.07.2024 22:00:00;8;8;;8;8;
06.07.2024 22:00:00;06.07.2024 22:15:00;39.96;46;;23.69;46;
06.07.2024 22:00:00;06.07.2024 22:30:00;;;18.2;;;
06.07.2024 22:00:00;06.07.2024 23:00:00;;;;;;103.99
06.07.2024 22:15:00;06.07.2024 22:30:00;13.8;37;;12.71;37;
06.07.2024 22:30:00;06.07.2024 22:45:00;23.39;34.93;;23.39;34.93;
06.07.2024 22:30:00;06.07.2024 23:00:00;;;29.97;;;
06.07.2024 22:45:00;06.07.2024 23:00:00;13.9;25;;13.9;25;
06.07.2024 23:00:00;06.07.2024 23:15:00;44.95;26.63;;26.63;48.5;
06.07.2024 23:00:00;06.07.2024 23:30:00;;;22.14;;;
06.07.2024 23:00:00;07.07.2024 00:00:00;;;;;;93.41
06.07.2024 23:15:00;06.07.2024 23:30:00;17.64;17.64;;17.64;19;
06.07.2024 23:30:00;06.07.2024 23:45:00;15.19;18.72;;15.19;18.72;
06.07.2024 23:30:00;07.07.2024 00:00:00;;;14.86;;;
06.07.2024 23:45:00;07.07.2024 00:00:00;4.6;11;;4.6;11;
07.07.2024 00:00:00;07.07.2024 00:15:00;9.22;9.22;;9.22;80;
07.07.2024 00:00:00;07.07.2024 00:30:00;;;7.38;;;
07.07.2024 00:00:00;07.07.2024 01:00:00;;;;;;46.48
07.07.2024 00:15:00;07.07.2024 00:30:00;5.54;5.54;;5.54;44;
07.07.2024 00:30:00;07.07.2024 00:45:00;-5.78;-5.78;;-5.78;15;
07.07.2024 00:30:00;07.07.2024 01:00:00;;;-6.78;;;
07.07.2024 00:45:00;07.07.2024 01:00:00;-7.78;-7.78;;-7.78;5;
07.07.2024 01:00:00;07.07.2024 01:15:00;3.87;6;;3.87;9;
07.07.2024 01:00:00;07.07.2024 01:30:00;;;2.1;;;
07.07.2024 01:00:00;07.07.2024 02:00:00;;;;;;69.84
07.07.2024 01:15:00;07.07.2024 01:30:00;0.32;1.21;;0.32;1.21;
07.07.2024 01:30:00;07.07.2024 01:45:00;-5.12;-5.12;;-5.12;-5.12;
07.07.2024 01:30:00;07.07.2024 02:00:00;;;-6.1;;;
07.07.2024 01:45:00;07.07.2024 02:00:00;-7.07;-7.07;;-7.07;-7.07;
07.07.2024 02:00:00;07.07.2024 02:15:00;-1.12;-1.12;;-1.12;-1.12;
07.07.2024 02:00:00;07.07.2024 02:30:00;;;-2.55;;;
07.07.2024 02:00:00;07.07.2024 03:00:00;;;;;;73.57
07.07.2024 02:15:00;07.07.2024 02:30:00;-3.99;-3.99;;-3.99;-3.99;
07.07.2024 02:30:00;07.07.2024 02:45:00;-7.19;-7.19;;-7.19;-7.19;
07.07.2024 02:30:00;07.07.2024 03:00:00;;;-6.94;;;
07.07.2024 02:45:00;07.07.2024 03:00:00;-6.69;-6.69;;-6.69;-6.69;
07.07.2024 03:00:00;07.07.2024 03:15:00;-0.31;-0.31;;-0.31;-0.31;
07.07.2024 03:00:00;07.07.2024 03:30:00;;;-0.95;;;
07.07.2024 03:00:00;07.07.2024 04:00:00;;;;;;70.07
07.07.2024 03:15:00;07.07.2024 03:30:00;-1.58;-1.58;;-1.58;-1.58;
07.07.2024 03:30:00;07.07.2024 03:45:00;-1;-1;;-1;-1;
07.07.2024 03:30:00;07.07.2024 04:00:00;;;-1.05;;;
07.07.2024 03:45:00;07.07.2024 04:00:00;-1.11;-1.11;;-1.11;-1.11;
07.07.2024 04:00:00;07.07.2024 04:15:00;-2.77;-2.77;;-2.77;-2.77;
07.07.2024 04:00:00;07.07.2024 04:30:00;;;-1.33;;;
07.07.2024 04:00:00;07.07.2024 05:00:00;;;;;;75.61
07.07.2024 04:15:00;07.07.2024 04:30:00;0.1;0.1;;0.1;0.1;
07.07.2024 04:30:00;07.07.2024 04:45:00;0.41;0.41;;0.41;0.41;
07.07.2024 04:30:00;07.07.2024 05:00:00;;;-0.53;;;
07.07.2024 04:45:00;07.07.2024 05:00:00;-1.47;-1.47;;-1.47;-1.47;
07.07.2024 05:00:00;07.07.2024 05:15:00;-0.7;-0.7;;-0.7;-0.7;
07.07.2024 05:00:00;07.07.2024 05:30:00;;;-0.17;;;
07.07.2024 05:00:00;07.07.2024 06:00:00;;;;;;74.71
07.07.2024 05:15:00;07.07.2024 05:30:00;0.36;0.36;;0.36;0.36;
07.07.2024 05:30:00;07.07.2024 05:45:00;1.38;1.38;;1.38;1.38;
07.07.2024 05:30:00;07.07.2024 06:00:00;;;-1.83;;;
07.07.2024 05:45:00;07.07.2024 06:00:00;-5.04;-5.04;;-5.04;-5.04;
07.07.2024 06:00:00;07.07.2024 06:15:00;0.05;0.05;;0.05;0.05;
07.07.2024 06:00:00;07.07.2024 06:30:00;;;-0.18;;;
07.07.2024 06:00:00;07.07.2024 07:00:00;;;;;;74.7
07.07.2024 06:15:00;07.07.2024 06:30:00;-0.42;-0.42;;-0.42;-0.42;
07.07.2024 06:30:00;07.07.2024 06:45:00;-1.18;-1.18;;-1.18;-1.18;
07.07.2024 06:30:00;07.07.2024 07:00:00;;;-3.44;;;
07.07.2024 06:45:00;07.07.2024 07:00:00;-5.71;-5.71;;-5.71;-5.71;
07.07.2024 07:00:00;07.07.2024 07:15:00;-4.49;-4.49;;-4.49;-4.49;
07.07.2024 07:00:00;07.07.2024 07:30:00;;;-6.16;;;
07.07.2024 07:00:00;07.07.2024 08:00:00;;;;;;70.63
07.07.2024 07:15:00;07.07.2024 07:30:00;-7.84;-7.84;;-7.84;-7.84;
07.07.2024 07:30:00;07.07.2024 07:45:00;0.69;0.69;;0.69;0.69;
07.07.2024 07:30:00;07.07.2024 08:00:00;;;-2.81;;;
07.07.2024 07:45:00;07.07.2024 08:00:00;-6.32;-6.32;;-6.32;-6.32;
07.07.2024 08:00:00;07.07.2024 08:15:00;5.24;5.24;;5.24;5.24;
07.07.2024 08:00:00;07.07.2024 08:30:00;;;-10.05;;;
07.07.2024 08:00:00;07.07.2024 09:00:00;;;;;;44.81
07.07.2024 08:15:00;07.07.2024 08:30:00;-8.79;-8.79;;-8.79;-8.79;
07.07.2024 08:30:00;07.07.2024 08:45:00;-0.05;-0.05;;-0.05;-0.05;
07.07.2024 08:30:00;07.07.2024 09:00:00;;;-3.69;;;
07.07.2024 08:45:00;07.07.2024 09:00:00;-7.32;-7.32;;-7.32;-7.32;
07.07.2024 09:00:00;07.07.2024 09:15:00;18.78;-5.74;;-5.74;-5.74;
07.07.2024 09:00:00;07.07.2024 09:30:00;;;-23.57;;;
07.07.2024 09:00:00;07.07.2024 10:00:00;;;;;;9.99
07.07.2024 09:15:00;07.07.2024 09:30:00;-1.02;-18.79;;-18.79;-18.79;
07.07.2024 09:30:00;07.07.2024 09:45:00;-7.59;-11.39;;-11.39;-11.39;
07.07.2024 09:30:00;07.07.2024 10:00:00;;;-12.59;;;
07.07.2024 09:45:00;07.07.2024 10:00:00;-13.8;-13.8;;-13.8;-13.8;
07.07.2024 10:00:00;07.07.2024 10:15:00;-10.3;-10.3;;-10.3;-10.3;
07.07.2024 10:00:00;07.07.2024 10:30:00;;;-17.1;;;
07.07.2024 10:00:00;07.07.2024 11:00:00;;;;;;-4.79
07.07.2024 10:15:00;07.07.2024 10:30:00;-23.9;-23.9;;-23.9;-23.9;
07.07.2024 10:30:00;07.07.2024 10:45:00;-20;-20;;-20;-20;
07.07.2024 10:30:00;07.07.2024 11:00:00;;;-22.42;;;
07.07.2024 10:45:00;07.07.2024 11:00:00;-24.85;-24.85;;-24.85;-24.85;
07.07.2024 11:00:00;07.07.2024 11:15:00;-20.29;-20.29;;-20.29;-20.29;
07.07.2024 11:00:00;07.07.2024 11:30:00;;;-22.53;;;
07.07.2024 11:00:00;07.07.2024 12:00:00;;;;;;-9.5
07.07.2024 11:15:00;07.07.2024 11:30:00;-24.76;-24.76;;-24.76;-24.76;
07.07.2024 11:30:00;07.07.2024 11:45:00;-18.1;-18.1;;-18.1;-18.1;
07.07.2024 11:30:00;07.07.2024 12:00:00;;;-20.67;;;
07.07.2024 11:45:00;07.07.2024 12:00:00;-23.25;-23.25;;-23.25;-23.25;
07.07.2024 12:00:00;07.07.2024 12:15:00;-15.9;-15.9;;-15.9;-15.9;
07.07.2024 12:00:00;07.07.2024 12:30:00;;;-19.46;;;
07.07.2024 12:00:00;07.07.2024 13:00:00;;;;;;-11.99
07.07.2024 12:15:00;07.07.2024 12:30:00;-23.01;-23.01;;-23.01;-23.01;
07.07.2024 12:30:00;07.07.2024 12:45:00;-9.9;-9.9;;-9.9;-9.9;
07.07.2024 12:30:00;07.07.2024 13:00:00;;;-13.8;;;
07.07.2024 12:45:00;07.07.2024 13:00:00;-17.69;-17.69;;-17.69;-17.69;
07.07.2024 13:00:00;07.07.2024 13:15:00;-25.11;-25.11;;-25.11;-25.11;
07.07.2024 13:00:00;07.07.2024 13:30:00;;;-21.4;;;
07.07.2024 13:00:00;07.07.2024 14:00:00;;;;;;6
07.07.2024 13:15:00;07.07.2024 13:30:00;-17.69;-17.69;;-17.69;-17.69;
07.07.2024 13:30:00;07.07.2024 13:45:00;-25;-30;;-25;-30;
07.07.2024 13:30:00;07.07.2024 14:00:00;;;-26.42;;;
07.07.2024 13:45:00;07.07.2024 14:00:00;-22.84;-22.84;;-22.84;-22.84;
07.07.2024 14:00:00;07.07.2024 14:15:00;-34.9;-34.9;;-34.9;-34.9;
07.07.2024 14:00:00;07.07.2024 14:30:00;;;-26.73;;;
07.07.2024 14:00:00;07.07.2024 15:00:00;;;;;;38.92
07.07.2024 14:15:00;07.07.2024 14:30:00;-18.57;-18.57;;-18.57;-18.57;
07.07.2024 14:30:00;07.07.2024 14:45:00;-19.2;-19.2;;-19.2;-19.2;
07.07.2024 14:30:00;07.07.2024 15:00:00;;;-26.23;;;
07.07.2024 14:45:00;07.07.2024 15:00:00;-15.9;-33.26;;-15.9;-33.26;
07.07.2024 15:00:00;07.07.2024 15:15:00;-33.08;-33.08;;-33.08;-33.08;
07.07.2024 15:00:00;07.07.2024 15:30:00;;;-23.31;;;
07.07.2024 15:00:00;07.07.2024 16:00:00;;;;;;70.2
07.07.2024 15:15:00;07.07.2024 15:30:00;-13.54;-13.54;;-13.54;-13.54;
07.07.2024 15:30:00;07.07.2024 15:45:00;-13.8;-53.12;;-13.8;-53.12;
07.07.2024 15:30:00;07.07.2024 16:00:00;;;-28.91;;;
07.07.2024 15:45:00;07.07.2024 16:00:00;-4.69;-4.69;;-4.69;-4.69;
07.07.2024 16:00:00;07.07.2024 16:15:00;-17.31;-17.31;;-17.31;-17.31;
07.07.2024 16:00:00;07.07.2024 16:30:00;;;-11.49;;;
07.07.2024 16:00:00;07.07.2024 17:00:00;;;;;;109.12
07.07.2024 16:15:00;07.07.2024 16:30:00;-5.67;-5.67;;-5.67;-5.67;
07.07.2024 16:30:00;07.07.2024 16:45:00;-11.12;-11.12;;-11.12;-11.12;
07.07.2024 16:30:00;07.07.2024 17:00:00;;;-0.86;;;
07.07.2024 16:45:00;07.07.2024 17:00:00;9.4;9.4;;9.4;9.4;
07.07.2024 17:00:00;07.07.2024 17:15:00;-11.5;-11.5;;-11.5;-11.5;
07.07.2024 17:00:00;07.07.2024 17:30:00;;;-0.1;;;
07.07.2024 17:00:00;07.07.2024 18:00:00;;;;;;129.89
07.07.2024 17:15:00;07.07.2024 17:30:00;11.29;11.29;;11.29;11.29;
07.07.2024 17:30:00;07.07.2024 17:45:00;-2;-38.11;;-2;-2;
07.07.2024 17:30:00;07.07.2024 18:00:00;;;0.18;;;
07.07.2024 17:45:00;07.07.2024 18:00:00;38.47;38.47;;38.47;38.47;
07.07.2024 18:00:00;07.07.2024 18:15:00;12.09;-31.05;;12.09;12.09;
07.07.2024 18:00:00;07.07.2024 18:30:00;;;4.18;;;
07.07.2024 18:00:00;07.07.2024 19:00:00;;;;;;104.84
07.07.2024 18:15:00;07.07.2024 18:30:00;39.41;39.41;;39.41;39.41;
07.07.2024 18:30:00;07.07.2024 18:45:00;72.5;-10;;72.5;72.5;
07.07.2024 18:30:00;07.07.2024 19:00:00;;;6.16;;;
07.07.2024 18:45:00;07.07.2024 19:00:00;108.31;22.31;;108.31;108.31;
07.07.2024 19:00:00;07.07.2024 19:15:00;48.81;18.99;;48.81;18.99;
07.07.2024 19:00:00;07.07.2024 19:30:00;;;28.48;;;
07.07.2024 19:00:00;07.07.2024 20:00:00;;;;;;156.29
07.07.2024 19:15:00;07.07.2024 19:30:00;75.98;37.97;;75.98;37.97;
07.07.2024 19:30:00;07.07.2024 19:45:00;88.11;26.7;;88.11;26.7;
07.07.2024 19:30:00;07.07.2024 20:00:00;;;44.14;;;
07.07.2024 19:45:00;07.07.2024 20:00:00;136.3;61.57;;136.3;61.57;
07.07.2024 20:00:00;07.07.2024 20:15:00;95.84;26.46;;95.84;95.84;
07.07.2024 20:00:00;07.07.2024 20:30:00;;;46.23;;;
07.07.2024 20:00:00;07.07.2024 21:00:00;;;;;;163.29
07.07.2024 20:15:00;07.07.2024 20:30:00;106.9;66;;106.9;106.9;
07.07.2024 20:30:00;07.07.2024 20:45:00;126.31;13;;126.31;126.31;
07.07.2024 20:30:00;07.07.2024 21:00:00;;;44.92;;;
07.07.2024 20:45:00;07.07.2024 21:00:00;138.59;76.83;;138.59;138.59;
07.07.2024 21:00:00;07.07.2024 21:15:00;120.13;57.9;;142.48;142.48;
07.07.2024 21:00:00;07.07.2024 21:30:00;;;56.45;;;
07.07.2024 21:00:00;07.07.2024 22:00:00;;;;;;143.38
07.07.2024 21:15:00;07.07.2024 21:30:00;102;55;;114.3;114.3;
07.07.2024 21:30:00;07.07.2024 21:45:00;90.15;33.97;;113.5;113.5;
07.07.2024 21:30:00;07.07.2024 22:00:00;;;62.79;;;
07.07.2024 21:45:00;07.07.2024 22:00:00;77.13;91.6;;114.39;114.39;
07.07.2024 22:00:00;07.07.2024 22:15:00;131.92;105.28;;131.92;131.92;
07.07.2024 22:00:00;07.07.2024 22:30:00;;;83.14;;;
07.07.2024 22:00:00;07.07.2024 23:00:00;;;;;;134.32
07.07.2024 22:15:00;07.07.2024 22:30:00;112.9;61;;112.9;112.9;
07.07.2024 22:30:00;07.07.2024 22:45:00;109.97;110.8;;110.8;110.8;
07.07.2024 22:30:00;07.07.2024 23:00:00;;;107.12;;;
07.07.2024 22:45:00;07.07.2024 23:00:00;89.13;103.44;;103.44;103.44;
07.07.2024 23:00:00;07.07.2024 23:15:00;109.31;109.31;;109.31;109.31;
07.07.2024 23:00:00;07.07.2024 23:30:00;;;101.76;;;
07.07.2024 23:00:00;08.07.2024 00:00:00;;;;;;110.02
07.07.2024 23:15:00;07.07.2024 23:30:00;86.92;94.21;;94.21;94.21;
07.07.2024 23:30:00;07.07.2024 23:45:00;79.52;81.8;;81.8;81.8;
07.07.2024 23:30:00;08.07.2024 00:00:00;;;78.5;;;
07.07.2024 23:45:00;08.07.2024 00:00:00;67.83;75.2;;75.2;75.2;
08.07.2024 00:00:00;08.07.2024 00:15:00;102.85;102.85;;102.85;102.85;
08.07.2024 00:00:00;08.07.2024 00:30:00;;;98.19;;;
08.07.2024 00:00:00;08.07.2024 01:00:00;;;;;;81.45
08.07.2024 00:15:00;08.07.2024 00:30:00;93.53;93.53;;93.53;93.53;
08.07.2024 00:30:00;08.07.2024 00:45:00;68.17;68.17;;68.17;68.17;
08.07.2024 00:30:00;08.07.2024 01:00:00;;;19;;;
08.07.2024 00:45:00;08.07.2024 01:00:00;61.25;61.25;;61.25;61.25;
08.07.2024 01:00:00;08.07.2024 01:15:00;81.69;81.69;;81.69;81.69;
08.07.2024 01:00:00;08.07.2024 01:30:00;;;80.88;;;
08.07.2024 01:00:00;08.07.2024 02:00:00;;;;;;73.1
08.07.2024 01:15:00;08.07.2024 01:30:00;80.07;80.07;;80.07;80.07;
08.07.2024 01:30:00;08.07.2024 01:45:00;68.02;68.02;;68.02;68.02;
08.07.2024 01:30:00;08.07.2024 02:00:00;;;61.82;;;
08.07.2024 01:45:00;08.07.2024 02:00:00;62.62;62.62;;62.62;62.62;
08.07.2024 02:00:00;08.07.2024 02:15:00;82.41;74.69;;82.41;82.41;
08.07.2024 02:00:00;08.07.2024 02:30:00;;;76.2;;;
08.07.2024 02:00:00;08.07.2024 03:00:00;;;;;;70.5
08.07.2024 02:15:00;08.07.2024 02:30:00;77.71;77.71;;77.71;77.71;
08.07.2024 02:30:00;08.07.2024 02:45:00;63.38;63.38;;63.38;63.38;
08.07.2024 02:30:00;08.07.2024 03:00:00;;;47.4;;;
08.07.2024 02:45:00;08.07.2024 03:00:00;58.5;58.5;;58.5;58.5;
08.07.2024 03:00:00;08.07.2024 03:15:00;79.86;73.6;;79.86;79.86;
08.07.2024 03:00:00;08.07.2024 03:30:00;;;71.79;;;
08.07.2024 03:00:00;08.07.2024 04:00:00;;;;;;70.95
08.07.2024 03:15:00;08.07.2024 03:30:00;69.98;69.98;;69.98;69.98;
08.07.2024 03:30:00;08.07.2024 03:45:00;68.15;68.15;;68.15;68.15;
08.07.2024 03:30:00;08.07.2024 04:00:00;;;51.44;;;
08.07.2024 03:45:00;08.07.2024 04:00:00;65.79;65.79;;65.79;65.79;
08.07.2024 04:00:00;08.07.2024 04:15:00;64.57;64.57;;64.57;64.57;
08.07.2024 04:00:00;08.07.2024 04:30:00;;;65.27;;;
08.07.2024 04:00:00;08.07.2024 05:00:00;;;;;;72.12
08.07.2024 04:15:00;08.07.2024 04:30:00;65.97;65.97;;65.97;65.97;
08.07.2024 04:30:00;08.07.2024 04:45:00;72.12;72.12;;72.12;72.12;
08.07.2024 04:30:00;08.07.2024 05:00:00;;;56.38;;;
08.07.2024 04:45:00;08.07.2024 05:00:00;85.82;85.82;;85.82;85.82;
08.07.2024 05:00:00;08.07.2024 05:15:00;52.59;52.59;;52.59;52.59;
08.07.2024 05:00:00;08.07.2024 05:30:00;;;59.99;;;
08.07.2024 05:00:00;08.07.2024 06:00:00;;;;;;75.78
08.07.2024 05:15:00;08.07.2024 05:30:00;67.4;67.4;;67.4;67.4;
08.07.2024 05:30:00;08.07.2024 05:45:00;77.94;77.94;;77.94;77.94;
08.07.2024 05:30:00;08.07.2024 06:00:00;;;59.21;;;
08.07.2024 05:45:00;08.07.2024 06:00:00;105.19;86.21;;105.19;105.19;
08.07.2024 06:00:00;08.07.2024 06:15:00;67.98;67.98;;67.98;67.98;
08.07.2024 06:00:00;08.07.2024 06:30:00;;;31.51;;;
08.07.2024 06:00:00;08.07.2024 07:00:00;;;;;;111.87
08.07.2024 06:15:00;08.07.2024 06:30:00;102.31;102.31;;102.31;102.31;
08.07.2024 06:30:00;08.07.2024 06:45:00;116.16;116.16;;116.16;116.16;
08.07.2024 06:30:00;08.07.2024 07:00:00;;;96.49;;;
08.07.2024 06:45:00;08.07.2024 07:00:00;117.85;117.85;;117.85;117.85;
08.07.2024 07:00:00;08.07.2024 07:15:00;116.07;149.64;;155.2;155.2;
08.07.2024 07:00:00;08.07.2024 07:30:00;;;78.22;;;
08.07.2024 07:00:00;08.07.2024 08:00:00;;;;;;116.81
08.07.2024 07:15:00;08.07.2024 07:30:00;122.81;122.81;;122.81;122.81;
08.07.2024 07:30:00;08.07.2024 07:45:00;114.91;115.11;;115.11;115.11;
08.07.2024 07:30:00;08.07.2024 08:00:00;;;93.78;;;
08.07.2024 07:45:00;08.07.2024 08:00:00;72.45;72.45;;72.45;72.45;
08.07.2024 08:00:00;08.07.2024 08:15:00;125.5;214;;214;214;
08.07.2024 08:00:00;08.07.2024 08:30:00;;;165.92;;;
08.07.2024 08:00:00;08.07.2024 09:00:00;;;;;;104.66
08.07.2024 08:15:00;08.07.2024 08:30:00;107.38;117.84;;117.84;117.84;
08.07.2024 08:30:00;08.07.2024 08:45:00;83.44;83.44;;83.44;83.44;
08.07.2024 08:30:00;08.07.2024 09:00:00;;;31.7;;;
08.07.2024 08:45:00;08.07.2024 09:00:00;-20.04;-20.04;;-20.04;-20.04;
08.07.2024 09:00:00;08.07.2024 09:15:00;198.11;198.11;;198.11;198.11;
08.07.2024 09:00:00;08.07.2024 09:30:00;;;148.74;;;
08.07.2024 09:00:00;08.07.2024 10:00:00;;;;;;80.95
08.07.2024 09:15:00;08.07.2024 09:30:00;99.38;99.38;;99.38;99.38;
08.07.2024 09:30:00;08.07.2024 09:45:00;46.17;46.17;;46.17;46.17;
08.07.2024 09:30:00;08.07.2024 10:00:00;;;7.7;;;
08.07.2024 09:45:00;08.07.2024 10:00:00;-30.78;-30.78;;-30.78;-30.78;
08.07.2024 10:00:00;08.07.2024 10:15:00;176.19;176.19;;176.19;176.19;
08.07.2024 10:00:00;08.07.2024 10:30:00;;;124.61;;;
08.07.2024 10:00:00;08.07.2024 11:00:00;;;;;;71.12
08.07.2024 10:15:00;08.07.2024 10:30:00;73.03;73.03;;73.03;73.03;
08.07.2024 10:30:00;08.07.2024 10:45:00;31.89;31.89;;31.89;31.89;
08.07.2024 10:30:00;08.07.2024 11:00:00;;;-5.03;;;
08.07.2024 10:45:00;08.07.2024 11:00:00;-41.96;-41.96;;-41.96;-41.96;
08.07.2024 11:00:00;08.07.2024 11:15:00;119.23;119.23;;119.23;119.23;
08.07.2024 11:00:00;08.07.2024 11:30:00;;;85.8;;;
08.07.2024 11:00:00;08.07.2024 12:00:00;;;;;;71.1
08.07.2024 11:15:00;08.07.2024 11:30:00;65.96;52.37;;52.37;52.37;
08.07.2024 11:30:00;08.07.2024 11:45:00;48.91;26.1;;26.1;26.1;
08.07.2024 11:30:00;08.07.2024 12:00:00;;;-1.64;;;
08.07.2024 11:45:00;08.07.2024 12:00:00;29.73;-29.39;;-29.39;-29.39;
08.07.2024 12:00:00;08.07.2024 12:15:00;94.34;36.39;;36.39;36.39;
08.07.2024 12:00:00;08.07.2024 12:30:00;;;32.59;;;
08.07.2024 12:00:00;08.07.2024 13:00:00;;;;;;71.22
08.07.2024 12:15:00;08.07.2024 12:30:00;62.86;28.78;;28.78;28.78;
08.07.2024 12:30:00;08.07.2024 12:45:00;63.88;44;;44;44;
08.07.2024 12:30:00;08.07.2024 13:00:00;;;41.21;;;
08.07.2024 12:45:00;08.07.2024 13:00:00;51.7;38.42;;38.42;38.42;
08.07.2024 13:00:00;08.07.2024 13:15:00;82.38;24.81;;24.81;24.81;
08.07.2024 13:00:00;08.07.2024 13:30:00;;;35.71;;;
08.07.2024 13:00:00;08.07.2024 14:00:00;;;;;;72.72
08.07.2024 13:15:00;08.07.2024 13:30:00;77.16;46.61;;46.61;46.61;
08.07.2024 13:30:00;08.07.2024 13:45:00;54.23;30.56;;30.56;30.56;
