Delivery Start (CET);Delivery End (CET);AT Price (EUR);BE Price (EUR);FR Price (EUR);GER Price (EUR);NL Price (EUR);PL Price (EUR)
05.07.2024 18:45:00;05.07.2024 19:00:00;75.98;105.2;;112.5;112.5;
05.07.2024 19:00:00;05.07.2024 19:15:00;47.47;22.5;;55.78;55.78;
05.07.2024 19:00:00;05.07.2024 19:30:00;;;46.75;;;
05.07.2024 19:00:00;05.07.2024 20:00:00;;;;;;135.02
05.07.2024 19:15:00;05.07.2024 19:30:00;71.03;70.99;;70.99;70.99;
05.07.2024 19:30:00;05.07.2024 19:45:00;80.02;90.71;;95.06;95.06;
05.07.2024 19:30:00;05.07.2024 20:00:00;;;75.87;;;
05.07.2024 19:45:00;05.07.2024 20:00:00;77.99;108;;119.85;119.85;
05.07.2024 20:00:00;05.07.2024 20:15:00;86.95;84;;112.58;112.58;
05.07.2024 20:00:00;05.07.2024 20:30:00;;;105.75;;;
05.07.2024 20:00:00;05.07.2024 21:00:00;;;;;;168.01
05.07.2024 20:15:00;05.07.2024 20:30:00;92.44;127.5;;127.5;127.5;
05.07.2024 20:30:00;05.07.2024 20:45:00;88.92;131.5;;149.14;149.14;
05.07.2024 20:30:00;05.07.2024 21:00:00;;;59.65;;;
05.07.2024 20:45:00;05.07.2024 21:00:00;78.92;133;;161.41;133;
05.07.2024 21:00:00;05.07.2024 21:15:00;127.92;89.19;;172.66;172.66;
05.07.2024 21:00:00;05.07.2024 21:30:00;;;131.09;;;
05.07.2024 21:00:00;05.07.2024 22:00:00;;;;;;156
05.07.2024 21:15:00;05.07.2024 21:30:00;107.95;131.42;;131.42;133;
05.07.2024 21:30:00;05.07.2024 21:45:00;86.93;102.5;;102.5;127;
05.07.2024 21:30:00;05.07.2024 22:00:00;;;58.27;;;
05.07.2024 21:45:00;05.07.2024 22:00:00;70.03;104.01;;82.6;125.1;
05.07.2024 22:00:00;05.07.2024 22:15:00;119.99;156.49;;156.49;156.49;
05.07.2024 22:00:00;05.07.2024 22:30:00;;;79.6;;;
05.07.2024 22:00:00;05.07.2024 23:00:00;;;;;;124.77
05.07.2024 22:15:00;05.07.2024 22:30:00;100.91;100.91;;100.91;100.91;
05.07.2024 22:30:00;05.07.2024 22:45:00;77.97;91;;89.01;91;
05.07.2024 22:30:00;05.07.2024 23:00:00;;;140.06;;;
05.07.2024 22:45:00;05.07.2024 23:00:00;64.09;107;;72.22;110;
05.07.2024 23:00:00;05.07.2024 23:15:00;105.22;105.22;;105.22;105.22;
05.07.2024 23:00:00;05.07.2024 23:30:00;;;99.21;;;
05.07.2024 23:00:00;06.07.2024 00:00:00;;;;;;109.2
05.07.2024 23:15:00;05.07.2024 23:30:00;90.53;93.2;;93.2;93.2;
05.07.2024 23:30:00;05.07.2024 23:45:00;64.06;80.24;;80.24;80.24;
05.07.2024 23:30:00;06.07.2024 00:00:00;;;74.69;;;
05.07.2024 23:45:00;06.07.2024 00:00:00;51.97;69.14;;69.14;69.14;
06.07.2024 00:00:00;06.07.2024 00:15:00;107.47;136.9;;115.09;115.09;
06.07.2024 00:00:00;06.07.2024 00:30:00;;;96.94;;;
06.07.2024 00:00:00;06.07.2024 01:00:00;;;;;;116.53
06.07.2024 00:15:00;06.07.2024 00:30:00;86.98;136.9;;86.29;69;
06.07.2024 00:30:00;06.07.2024 00:45:00;57.77;-7.1;;77.01;70.1;
06.07.2024 00:30:00;06.07.2024 01:00:00;;;-0.14;;;
06.07.2024 00:45:00;06.07.2024 01:00:00;44.92;-29;;66;66;
06.07.2024 01:00:00;06.07.2024 01:15:00;89.06;78.2;;82.27;78.2;
06.07.2024 01:00:00;06.07.2024 01:30:00;;;33.14;;;
06.07.2024 01:00:00;06.07.2024 02:00:00;;;;;;98.51
06.07.2024 01:15:00;06.07.2024 01:30:00;74.99;51.3;;73.8;51.3;
06.07.2024 01:30:00;06.07.2024 01:45:00;61.1;31.5;;62.81;53;
06.07.2024 01:30:00;06.07.2024 02:00:00;;;-3.75;;;
06.07.2024 01:45:00;06.07.2024 02:00:00;35.1;-39;;44.8;44.8;
06.07.2024 02:00:00;06.07.2024 02:15:00;75.98;99;;74.03;74.03;
06.07.2024 02:00:00;06.07.2024 02:30:00;;;20.67;;;
06.07.2024 02:00:00;06.07.2024 03:00:00;;;;;;90.7
06.07.2024 02:15:00;06.07.2024 02:30:00;59.18;78;;60.65;55.19;
06.07.2024 02:30:00;06.07.2024 02:45:00;60.19;-14;;53.68;45.1;
06.07.2024 02:30:00;06.07.2024 03:00:00;;;0.19;;;
06.07.2024 02:45:00;06.07.2024 03:00:00;44.61;-39;;40.88;40.1;
06.07.2024 03:00:00;06.07.2024 03:15:00;59.05;49.7;;67.69;60;
06.07.2024 03:00:00;06.07.2024 03:30:00;;;18.47;;;
06.07.2024 03:00:00;06.07.2024 04:00:00;;;;;;91.22
06.07.2024 03:15:00;06.07.2024 03:30:00;53.47;33.21;;49.1;46;
06.07.2024 03:30:00;06.07.2024 03:45:00;47.41;17.5;;38.2;36;
06.07.2024 03:30:00;06.07.2024 04:00:00;;;-1.47;;;
06.07.2024 03:45:00;06.07.2024 04:00:00;34.42;-20.44;;20;20;
06.07.2024 04:00:00;06.07.2024 04:15:00;46.13;32.7;;53.66;36;
06.07.2024 04:00:00;06.07.2024 04:30:00;;;1.32;;;
06.07.2024 04:00:00;06.07.2024 05:00:00;;;;;;91.2
06.07.2024 04:15:00;06.07.2024 04:30:00;42.66;24.91;;41.07;33;
06.07.2024 04:30:00;06.07.2024 04:45:00;42.41;15.09;;31.2;31.2;
06.07.2024 04:30:00;06.07.2024 05:00:00;;;4.03;;;
06.07.2024 04:45:00;06.07.2024 05:00:00;40.35;-7.04;;16.47;16.47;
06.07.2024 05:00:00;06.07.2024 05:15:00;36.3;18.3;;36.43;36.43;
06.07.2024 05:00:00;06.07.2024 05:30:00;;;14.15;;;
06.07.2024 05:00:00;06.07.2024 06:00:00;;;;;;16.78
06.07.2024 05:15:00;06.07.2024 05:30:00;34.68;10;;20.92;20.92;
06.07.2024 05:30:00;06.07.2024 05:45:00;34.6;10.8;;12.26;12.26;
06.07.2024 05:30:00;06.07.2024 06:00:00;;;2.59;;;
06.07.2024 05:45:00;06.07.2024 06:00:00;31.05;-5.62;;-2.49;-3.1;
06.07.2024 06:00:00;06.07.2024 06:15:00;27.41;0;;28.34;28.34;
06.07.2024 06:00:00;06.07.2024 06:30:00;;;-17.72;;;
06.07.2024 06:00:00;06.07.2024 07:00:00;;;;;;75.5
06.07.2024 06:15:00;06.07.2024 06:30:00;24.97;-3;;8.49;8.49;
06.07.2024 06:30:00;06.07.2024 06:45:00;16.05;3.82;;3.82;3.82;
06.07.2024 06:30:00;06.07.2024 07:00:00;;;-3.02;;;
06.07.2024 06:45:00;06.07.2024 07:00:00;-1.58;-9.85;;-9.85;-9.85;
06.07.2024 07:00:00;06.07.2024 07:15:00;25.78;23.8;;37.7;37.7;
06.07.2024 07:00:00;06.07.2024 07:30:00;;;4.62;;;
06.07.2024 07:00:00;06.07.2024 08:00:00;;;;;;96
06.07.2024 07:15:00;06.07.2024 07:30:00;19.94;-14.56;;11.62;11.62;
06.07.2024 07:30:00;06.07.2024 07:45:00;1.44;-3.06;;-3.06;-3.06;
06.07.2024 07:30:00;06.07.2024 08:00:00;;;-11.88;;;
06.07.2024 07:45:00;06.07.2024 08:00:00;-25.74;-20.7;;-20.7;-20.7;
06.07.2024 08:00:00;06.07.2024 08:15:00;51.03;43.01;;43.01;43.01;
06.07.2024 08:00:00;06.07.2024 08:30:00;;;24.46;;;
06.07.2024 08:00:00;06.07.2024 09:00:00;;;;;;79.3
06.07.2024 08:15:00;06.07.2024 08:30:00;19.77;5.9;;5.9;5.9;
06.07.2024 08:30:00;06.07.2024 08:45:00;-5.32;-4.65;;-4.65;-4.65;
06.07.2024 08:30:00;06.07.2024 09:00:00;;;-17.66;;;
06.07.2024 08:45:00;06.07.2024 09:00:00;-44.09;-30.66;;-30.66;-30.66;
06.07.2024 09:00:00;06.07.2024 09:15:00;51.05;57.54;;57.54;57.54;
06.07.2024 09:00:00;06.07.2024 09:30:00;;;31.99;;;
06.07.2024 09:00:00;06.07.2024 10:00:00;;;;;;30.33
06.07.2024 09:15:00;06.07.2024 09:30:00;15.03;6.44;;6.44;6.44;
06.07.2024 09:30:00;06.07.2024 09:45:00;-27.45;-20.1;;-20.1;-20.1;
06.07.2024 09:30:00;06.07.2024 10:00:00;;;-37.99;;;
06.07.2024 09:45:00;06.07.2024 10:00:00;-59.43;-55.88;;-55.88;-55.88;
06.07.2024 10:00:00;06.07.2024 10:15:00;34.01;33.87;;33.87;33.87;
06.07.2024 10:00:00;06.07.2024 10:30:00;;;16.83;;;
06.07.2024 10:00:00;06.07.2024 11:00:00;;;;;;-2.9
06.07.2024 10:15:00;06.07.2024 10:30:00;13.09;-0.21;;-0.21;-0.21;
06.07.2024 10:30:00;06.07.2024 10:45:00;-39.62;-25.95;;-25.95;-25.95;
06.07.2024 10:30:00;06.07.2024 11:00:00;;;-26.03;;;
06.07.2024 10:45:00;06.07.2024 11:00:00;-59.52;-49.19;;-49.19;-49.19;
06.07.2024 11:00:00;06.07.2024 11:15:00;18.13;2.67;;-2.61;-2.61;
06.07.2024 11:00:00;06.07.2024 11:30:00;;;-8.35;;;
06.07.2024 11:00:00;06.07.2024 12:00:00;;;;;;-15
06.07.2024 11:15:00;06.07.2024 11:30:00;-19.42;-19.37;;-19.37;-19.37;
06.07.2024 11:30:00;06.07.2024 11:45:00;-46.97;-30.61;;-30.61;-30.61;
06.07.2024 11:30:00;06.07.2024 12:00:00;;;-36.85;;;
06.07.2024 11:45:00;06.07.2024 12:00:00;-71.74;-46.8;;-46.8;-46.8;
06.07.2024 12:00:00;06.07.2024 12:15:00;-1.07;-22.43;;-22.43;-2.9;
06.07.2024 12:00:00;06.07.2024 12:30:00;;;-27.86;;;
06.07.2024 12:00:00;06.07.2024 13:00:00;;;;;;-33.24
06.07.2024 12:15:00;06.07.2024 12:30:00;-53.38;-33.29;;-33.29;-9.9;
06.07.2024 12:30:00;06.07.2024 12:45:00;-60.1;-60;;-31.79;-10;
06.07.2024 12:30:00;06.07.2024 13:00:00;;;-18.94;;;
06.07.2024 12:45:00;06.07.2024 13:00:00;-64.01;-83.1;;-35.3;-34;
06.07.2024 13:00:00;06.07.2024 13:15:00;-19.53;-40.69;;-40.69;-40.69;
06.07.2024 13:00:00;06.07.2024 13:30:00;;;-26.95;;;
06.07.2024 13:00:00;06.07.2024 14:00:00;;;;;;-11.77
06.07.2024 13:15:00;06.07.2024 13:30:00;-44.93;-36.09;;-36.09;-36.09;
06.07.2024 13:30:00;06.07.2024 13:45:00;-65.06;-83.1;;-38.91;-65;
06.07.2024 13:30:00;06.07.2024 14:00:00;;;-38.25;;;
06.07.2024 13:45:00;06.07.2024 14:00:00;-65.51;-83.1;;-35.08;-74;
06.07.2024 14:00:00;06.07.2024 14:15:00;-99.99;-58.41;;-58.41;-58.41;
06.07.2024 14:00:00;06.07.2024 14:30:00;;;-23.8;;;
06.07.2024 14:00:00;06.07.2024 15:00:00;;;;;;-33.59
06.07.2024 14:15:00;06.07.2024 14:30:00;-84.98;-77.9;;-50.07;-64.9;
06.07.2024 14:30:00;06.07.2024 14:45:00;-74.9;-83.1;;-30.93;-92.1;
06.07.2024 14:30:00;06.07.2024 15:00:00;;;-62.4;;;
06.07.2024 14:45:00;06.07.2024 15:00:00;-44.61;-83.1;;-18.16;-94.1;
06.07.2024 15:00:00;06.07.2024 15:15:00;-111.04;-117.9;;-64.75;-153.9;
06.07.2024 15:00:00;06.07.2024 15:30:00;;;-44.74;;;
06.07.2024 15:00:00;06.07.2024 16:00:00;;;;;;-19.34
06.07.2024 15:15:00;06.07.2024 15:30:00;-75.02;-114.9;;-45.83;-129.6;
06.07.2024 15:30:00;06.07.2024 15:45:00;-44.54;-133.31;;-14.6;-139.5;
06.07.2024 15:30:00;06.07.2024 16:00:00;;;-54.46;;;
06.07.2024 15:45:00;06.07.2024 16:00:00;-7.92;-102.9;;5.19;-97.2;
06.07.2024 16:00:00;06.07.2024 16:15:00;-104.99;-130;;-47.84;-169;
06.07.2024 16:00:00;06.07.2024 16:30:00;;;-63.14;;;
06.07.2024 16:00:00;06.07.2024 17:00:00;;;;;;-9.84
06.07.2024 16:15:00;06.07.2024 16:30:00;-56.11;-127.9;;-24.16;-121.5;
06.07.2024 16:30:00;06.07.2024 16:45:00;4.98;-82.9;;1.89;-70;
06.07.2024 16:30:00;06.07.2024 17:00:00;;;-28.66;;;
06.07.2024 16:45:00;06.07.2024 17:00:00;25.47;-82.9;;23.31;-44;
06.07.2024 17:00:00;06.07.2024 17:15:00;-74.14;-110;;-34.5;-110;
06.07.2024 17:00:00;06.07.2024 17:30:00;;;-20.29;;;
06.07.2024 17:00:00;06.07.2024 18:00:00;;;;;;66.25
06.07.2024 17:15:00;06.07.2024 17:30:00;-28.87;-83.1;;-7;-49.1;
06.07.2024 17:30:00;06.07.2024 17:45:00;28.06;-44;;12.92;-10;
06.07.2024 17:30:00;06.07.2024 18:00:00;;;-17.04;;;
06.07.2024 17:45:00;06.07.2024 18:00:00;54.96;0;;41.71;0;
06.07.2024 18:00:00;06.07.2024 18:15:00;-27.55;-83.1;;-31.84;-60.6;
06.07.2024 18:00:00;06.07.2024 18:30:00;;;-20.78;;;
06.07.2024 18:00:00;06.07.2024 19:00:00;;;;;;90.01
06.07.2024 18:15:00;06.07.2024 18:30:00;8.94;-83.1;;-3.1;-9.9;
06.07.2024 18:30:00;06.07.2024 18:45:00;37.28;-42;;20.06;-3.1;
06.07.2024 18:30:00;06.07.2024 19:00:00;;;18.78;;;
06.07.2024 18:45:00;06.07.2024 19:00:00;61.58;79.56;;35.21;35.21;
06.07.2024 19:00:00;06.07.2024 19:15:00;-15;-83.1;;-29.96;-29.96;
06.07.2024 19:00:00;06.07.2024 19:30:00;;;-13.15;;;
06.07.2024 19:00:00;06.07.2024 20:00:00;;;;;;90.09
06.07.2024 19:15:00;06.07.2024 19:30:00;12.48;-20.91;;-7.3;-7.3;
06.07.2024 19:30:00;06.07.2024 19:45:00;32.5;0.14;;17.08;7;
06.07.2024 19:30:00;06.07.2024 20:00:00;;;37.62;;;
06.07.2024 19:45:00;06.07.2024 20:00:00;54.66;75.1;;32.98;32.98;
06.07.2024 20:00:00;06.07.2024 20:15:00;19.92;-83.1;;-8.99;-8.99;
06.07.2024 20:00:00;06.07.2024 20:30:00;;;3.12;;;
06.07.2024 20:00:00;06.07.2024 21:00:00;;;;;;109.33
06.07.2024 20:15:00;06.07.2024 20:30:00;20.01;-1.66;;-1.26;-1.26;
06.07.2024 20:30:00;06.07.2024 20:45:00;22.42;-19.44;;20.96;20.96;
06.07.2024 20:30:00;06.07.2024 21:00:00;;;17.18;;;
06.07.2024 20:45:00;06.07.2024 21:00:00;13.66;53.81;;31.91;31.91;
06.07.2024 21:00:00;06.07.2024 21:15:00;30.33;18.33;;18.33;18.33;
06.07.2024 21:00:00;06.07.2024 21:30:00;;;19.59;;;
06.07.2024 21:00:00;06.07.2024 22:00:00;;;;;;118.94
06.07.2024 21:15:00;06.07.2024 21:30:00;17.42;11.79;;11.79;11.79;
06.07.2024 21:30:00;06.07.2024 21:45:00;3.83;10.03;;10.03;10.03;
06.07.2024 21:30:00;06.07.2024 22:00:00;;;11.21;;;
06.07.2024 21:45:00;06.07.2024 22:00:00;-8.48;12.39;;12.39;12.39;
06.07.2024 22:00:00;06.07.2024 22:15:00;49.95;36.65;;36.65;36.65;
06.07.2024 22:00:00;06.07.2024 22:30:00;;;29;;;
06.07.2024 22:00:00;06.07.2024 23:00:00;;;;;;91.92
06.07.2024 22:15:00;06.07.2024 22:30:00;28.43;21.35;;21.35;21.35;
06.07.2024 22:30:00;06.07.2024 22:45:00;9.7;25;;20.96;25;
06.07.2024 22:30:00;06.07.2024 23:00:00;;;21;;;
06.07.2024 22:45:00;06.07.2024 23:00:00;-1.35;17;;8.05;17;
06.07.2024 23:00:00;06.07.2024 23:15:00;54.7;35.22;;35.22;35.22;
06.07.2024 23:00:00;06.07.2024 23:30:00;;;29.48;;;
06.07.2024 23:00:00;07.07.2024 00:00:00;;;;;;93.42
06.07.2024 23:15:00;06.07.2024 23:30:00;38.1;24.6;;23.73;25;
06.07.2024 23:30:00;06.07.2024 23:45:00;8.49;18.28;;8.91;18.28;
06.07.2024 23:30:00;07.07.2024 00:00:00;;;3.24;;;
06.07.2024 23:45:00;07.07.2024 00:00:00;-1.6;21;;-2.43;21;
07.07.2024 00:00:00;07.07.2024 00:15:00;34.98;25;;10.64;25;
07.07.2024 00:00:00;07.07.2024 00:30:00;;;22.5;;;
07.07.2024 00:00:00;07.07.2024 01:00:00;;;;;;46.56
07.07.2024 00:15:00;07.07.2024 00:30:00;24.93;20;;3.9;20;
07.07.2024 00:30:00;07.07.2024 00:45:00;14.28;-0.1;;-0.1;-0.1;
07.07.2024 00:30:00;07.07.2024 01:00:00;;;-1.58;;;
07.07.2024 00:45:00;07.07.2024 01:00:00;-0.04;-3.06;;-3.06;-3.06;
07.07.2024 01:00:00;07.07.2024 01:15:00;29.96;7.35;;7.35;7.35;
07.07.2024 01:00:00;07.07.2024 01:30:00;;;4.43;;;
07.07.2024 01:00:00;07.07.2024 02:00:00;;;;;;64.58
07.07.2024 01:15:00;07.07.2024 01:30:00;21.67;1.51;;1.51;1.51;
07.07.2024 01:30:00;07.07.2024 01:45:00;11;-0.06;;-0.06;-0.06;
07.07.2024 01:30:00;07.07.2024 02:00:00;;;0.72;;;
07.07.2024 01:45:00;07.07.2024 02:00:00;-4.35;1.51;;1.51;1.51;
07.07.2024 02:00:00;07.07.2024 02:15:00;27.44;2.38;;2.38;2.38;
07.07.2024 02:00:00;07.07.2024 02:30:00;;;2.1;;;
07.07.2024 02:00:00;07.07.2024 03:00:00;;;;;;69.8
07.07.2024 02:15:00;07.07.2024 02:30:00;17.16;1.82;;1.82;1.82;
07.07.2024 02:30:00;07.07.2024 02:45:00;12.24;3.3;;3.3;3.3;
07.07.2024 02:30:00;07.07.2024 03:00:00;;;1.66;;;
07.07.2024 02:45:00;07.07.2024 03:00:00;8.15;0.02;;0.02;0.02;
07.07.2024 03:00:00;07.07.2024 03:15:00;24.79;-0.09;;-0.09;-0.09;
07.07.2024 03:00:00;07.07.2024 03:30:00;;;2.34;;;
07.07.2024 03:00:00;07.07.2024 04:00:00;;;;;;70.65
07.07.2024 03:15:00;07.07.2024 03:30:00;14.89;4.78;;4.78;4.78;
07.07.2024 03:30:00;07.07.2024 03:45:00;12.9;2.76;;2.76;2.76;
07.07.2024 03:30:00;07.07.2024 04:00:00;;;1.73;;;
07.07.2024 03:45:00;07.07.2024 04:00:00;10.76;0.69;;0.69;0.69;
07.07.2024 04:00:00;07.07.2024 04:15:00;14.69;-0.09;;-0.09;-0.09;
07.07.2024 04:00:00;07.07.2024 04:30:00;;;2.1;;;
07.07.2024 04:00:00;07.07.2024 05:00:00;;;;;;70.3
07.07.2024 04:15:00;07.07.2024 04:30:00;14.7;2;;2;2;
07.07.2024 04:30:00;07.07.2024 04:45:00;17.84;5.14;;5.14;5.14;
07.07.2024 04:30:00;07.07.2024 05:00:00;;;5.57;;;
07.07.2024 04:45:00;07.07.2024 05:00:00;14.62;5.99;;5.99;5.99;
07.07.2024 05:00:00;07.07.2024 05:15:00;17.08;7.5;;7.5;7.5;
07.07.2024 05:00:00;07.07.2024 05:30:00;;;10.97;;;
07.07.2024 05:00:00;07.07.2024 06:00:00;;;;;;69.82
07.07.2024 05:15:00;07.07.2024 05:30:00;14.67;5.91;;5.91;5.91;
07.07.2024 05:30:00;07.07.2024 05:45:00;13.46;3.69;;3.69;3.69;
07.07.2024 05:30:00;07.07.2024 06:00:00;;;1.8;;;
07.07.2024 05:45:00;07.07.2024 06:00:00;10.17;-0.09;;-0.09;-0.09;
07.07.2024 06:00:00;07.07.2024 06:15:00;15.05;9.74;;9.74;9.74;
07.07.2024 06:00:00;07.07.2024 06:30:00;;;9.52;;;
07.07.2024 06:00:00;07.07.2024 07:00:00;;;;;;69.81
07.07.2024 06:15:00;07.07.2024 06:30:00;19.91;9.3;;9.3;9.3;
07.07.2024 06:30:00;07.07.2024 06:45:00;13.23;5.16;;5.16;5.16;
07.07.2024 06:30:00;07.07.2024 07:00:00;;;9.08;;;
07.07.2024 06:45:00;07.07.2024 07:00:00;0.66;-6.6;;-6.6;-6.6;
07.07.2024 07:00:00;07.07.2024 07:15:00;23.27;17.12;;17.12;17.12;
07.07.2024 07:00:00;07.07.2024 07:30:00;;;13.42;;;
07.07.2024 07:00:00;07.07.2024 08:00:00;;;;;;50.65
07.07.2024 07:15:00;07.07.2024 07:30:00;17.85;9.72;;9.72;9.72;
07.07.2024 07:30:00;07.07.2024 07:45:00;8.7;-0.1;;-0.1;-0.1;
07.07.2024 07:30:00;07.07.2024 08:00:00;;;3.45;;;
07.07.2024 07:45:00;07.07.2024 08:00:00;-4.5;-7.44;;-7.44;-7.44;
07.07.2024 08:00:00;07.07.2024 08:15:00;34.95;24.96;;24.96;24.96;
07.07.2024 08:00:00;07.07.2024 08:30:00;;;17.21;;;
07.07.2024 08:00:00;07.07.2024 09:00:00;;;;;;39.17
07.07.2024 08:15:00;07.07.2024 08:30:00;24.74;9.45;;9.45;9.45;
07.07.2024 08:30:00;07.07.2024 08:45:00;1.39;-0.52;;-0.52;-0.52;
07.07.2024 08:30:00;07.07.2024 09:00:00;;;-0.64;;;
07.07.2024 08:45:00;07.07.2024 09:00:00;-14.99;-23.49;;-23.49;-23.49;
07.07.2024 09:00:00;07.07.2024 09:15:00;29.9;19.09;;19.09;19.09;
07.07.2024 09:00:00;07.07.2024 09:30:00;;;10.54;;;
07.07.2024 09:00:00;07.07.2024 10:00:00;;;;;;4.63
07.07.2024 09:15:00;07.07.2024 09:30:00;8.78;1.99;;1.99;-2.9;
07.07.2024 09:30:00;07.07.2024 09:45:00;-2.91;-2.91;;-2.91;-10;
07.07.2024 09:30:00;07.07.2024 10:00:00;;;-13.96;;;
07.07.2024 09:45:00;07.07.2024 10:00:00;-25;-25;;-25;-35;
07.07.2024 10:00:00;07.07.2024 10:15:00;16.41;6.27;;6.27;6.27;
07.07.2024 10:00:00;07.07.2024 10:30:00;;;3.39;;;
07.07.2024 10:00:00;07.07.2024 11:00:00;;;;;;-4.71
07.07.2024 10:15:00;07.07.2024 10:30:00;9.9;0.51;;0.51;-3.1;
07.07.2024 10:30:00;07.07.2024 10:45:00;-9.75;-4.99;;-4.99;-9.9;
07.07.2024 10:30:00;07.07.2024 11:00:00;;;-15.99;;;
07.07.2024 10:45:00;07.07.2024 11:00:00;-24.45;-26.99;;-26.99;-26.99;
07.07.2024 11:00:00;07.07.2024 11:15:00;14.77;-6.9;;-6.9;-6.9;
07.07.2024 11:00:00;07.07.2024 11:30:00;;;-6.46;;;
07.07.2024 11:00:00;07.07.2024 12:00:00;;;;;;-11.93
07.07.2024 11:15:00;07.07.2024 11:30:00;0.09;-6.01;;-6.01;-6.01;
07.07.2024 11:30:00;07.07.2024 11:45:00;-2.77;-2.55;;-2.55;-9.9;
07.07.2024 11:30:00;07.07.2024 12:00:00;;;-6.31;;;
07.07.2024 11:45:00;07.07.2024 12:00:00;-11.15;-10.06;;-10.06;-12;
07.07.2024 12:00:00;07.07.2024 12:15:00;16.95;-0.44;;-0.44;-4.4;
07.07.2024 12:00:00;07.07.2024 12:30:00;;;-3.07;;;
07.07.2024 12:00:00;07.07.2024 13:00:00;;;;;;-11.99
07.07.2024 12:15:00;07.07.2024 12:30:00;7.5;-5.7;;-5.7;-8.9;
07.07.2024 12:30:00;07.07.2024 12:45:00;-6.01;-6.01;;-6.01;-6.01;
07.07.2024 12:30:00;07.07.2024 13:00:00;;;-9.02;;;
07.07.2024 12:45:00;07.07.2024 13:00:00;-22.84;-12.03;;-12.03;-12.03;
07.07.2024 13:00:00;07.07.2024 13:15:00;5.08;-22;;-22;-22;
07.07.2024 13:00:00;07.07.2024 13:30:00;;;-16.95;;;
07.07.2024 13:00:00;07.07.2024 14:00:00;;;;;;0
07.07.2024 13:15:00;07.07.2024 13:30:00;4.64;-11.9;;-11.9;-11.9;
07.07.2024 13:30:00;07.07.2024 13:45:00;-11.37;-7.79;;-7.79;-7.79;
07.07.2024 13:30:00;07.07.2024 14:00:00;;;-8.65;;;
07.07.2024 13:45:00;07.07.2024 14:00:00;-27.12;-9.51;;-9.51;-9.51;
07.07.2024 14:00:00;07.07.2024 14:15:00;-14.85;-32.2;;-32.2;-32.2;
07.07.2024 14:00:00;07.07.2024 14:30:00;;;-22.72;;;
07.07.2024 14:00:00;07.07.2024 15:00:00;;;;;;54.54
07.07.2024 14:15:00;07.07.2024 14:30:00;-0.76;-13.23;;-13.23;-13.23;
07.07.2024 14:30:00;07.07.2024 14:45:00;-3.31;-8.98;;-8.98;-8.98;
07.07.2024 14:30:00;07.07.2024 15:00:00;;;-5.26;;;
07.07.2024 14:45:00;07.07.2024 15:00:00;-1.54;-1.54;;-1.54;-1.54;
07.07.2024 15:00:00;07.07.2024 15:15:00;-41.27;-36.03;;-36.03;-36.03;
07.07.2024 15:00:00;07.07.2024 15:30:00;;;-18.25;;;
07.07.2024 15:00:00;07.07.2024 16:00:00;;;;;;81.38
07.07.2024 15:15:00;07.07.2024 15:30:00;-23.13;-14.3;;-14.3;-14.3;
07.07.2024 15:30:00;07.07.2024 15:45:00;10.94;-1.01;;-1.01;-1.01;
07.07.2024 15:30:00;07.07.2024 16:00:00;;;3.25;;;
07.07.2024 15:45:00;07.07.2024 16:00:00;32.41;7.5;;7.5;7.5;
07.07.2024 16:00:00;07.07.2024 16:15:00;-48.24;-35.5;;-35.5;-35.5;
07.07.2024 16:00:00;07.07.2024 16:30:00;;;-21.57;;;
07.07.2024 16:00:00;07.07.2024 17:00:00;;;;;;109.13
07.07.2024 16:15:00;07.07.2024 16:30:00;-14.83;-11.43;;-11.43;-11.43;
07.07.2024 16:30:00;07.07.2024 16:45:00;29.03;0.1;;0.1;0.1;
07.07.2024 16:30:00;07.07.2024 17:00:00;;;19.55;;;
07.07.2024 16:45:00;07.07.2024 17:00:00;62.42;39;;39;20;
07.07.2024 17:00:00;07.07.2024 17:15:00;-24.8;-83.1;;-50.69;-65.1;
07.07.2024 17:00:00;07.07.2024 17:30:00;;;-0.14;;;
07.07.2024 17:00:00;07.07.2024 18:00:00;;;;;;130.54
07.07.2024 17:15:00;07.07.2024 17:30:00;11.5;-48.9;;-17.45;-17.45;
07.07.2024 17:30:00;07.07.2024 17:45:00;51.7;34.71;;11.82;11.82;
07.07.2024 17:30:00;07.07.2024 18:00:00;;;0.14;;;
07.07.2024 17:45:00;07.07.2024 18:00:00;83.83;66;;73.92;73.92;
07.07.2024 18:00:00;07.07.2024 18:15:00;21.85;-83.1;;2.35;2.35;
07.07.2024 18:00:00;07.07.2024 18:30:00;;;-7.15;;;
07.07.2024 18:00:00;07.07.2024 19:00:00;;;;;;137.2
07.07.2024 18:15:00;07.07.2024 18:30:00;64.92;-18;;39.44;39.44;
07.07.2024 18:30:00;07.07.2024 18:45:00;78.95;93;;79.99;79.99;
07.07.2024 18:30:00;07.07.2024 19:00:00;;;24.6;;;
07.07.2024 18:45:00;07.07.2024 19:00:00;104.92;117;;112.89;78;
07.07.2024 19:00:00;07.07.2024 19:15:00;66.88;-12.8;;45.06;63;
07.07.2024 19:00:00;07.07.2024 19:30:00;;;35.87;;;
07.07.2024 19:00:00;07.07.2024 20:00:00;;;;;;156.3
07.07.2024 19:15:00;07.07.2024 19:30:00;84.96;35;;80;90;
07.07.2024 19:30:00;07.07.2024 19:45:00;100.6;95;;100.6;95;
